"setDate"	"flipDate"	"days"	"fID"	"repl"	"treat"	"NstartF"	"NstartM"	"box"	"ccoord"	"rcoord"	"deadF"	"deadM"	"cens"	"carriedF"	"carriedM"	"lifespan_age"	"age"	"sireid"	"damid"	"id"	"NewAge"
2016-03-24	2016-04-12	19	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	19	19	"S27"	"D81"	"S27D81_b_STD"	21
2016-03-24	2016-04-15	22	"S27D81_b"	"b"	"STD"	16	6	4	8	2	1	0	0	0	0	22	22	"S27"	"D81"	"S27D81_b_STD"	24
2016-03-24	2016-04-18	25	"S27D81_b"	"b"	"STD"	16	6	4	8	2	1	0	0	0	0	25	25	"S27"	"D81"	"S27D81_b_STD"	27
2016-03-24	2016-04-19	26	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	26	26	"S27"	"D81"	"S27D81_b_STD"	28
2016-03-24	2016-04-22	29	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	29	29	"S27"	"D81"	"S27D81_b_STD"	31
2016-03-24	2016-04-25	32	"S27D81_b"	"b"	"STD"	16	6	4	8	2	3	0	0	0	0	32	32	"S27"	"D81"	"S27D81_b_STD"	34
2016-03-24	2016-04-26	33	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	33	33	"S27"	"D81"	"S27D81_b_STD"	35
2016-03-24	2016-04-29	36	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	1	0	0	0	36	36	"S27"	"D81"	"S27D81_b_STD"	38
2016-03-24	2016-05-02	39	"S27D81_b"	"b"	"STD"	16	6	4	8	2	1	0	0	0	0	39	39	"S27"	"D81"	"S27D81_b_STD"	41
2016-03-24	2016-05-03	40	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	40	40	"S27"	"D81"	"S27D81_b_STD"	42
2016-03-24	2016-05-06	43	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	2	0	0	0	43	43	"S27"	"D81"	"S27D81_b_STD"	45
2016-03-24	2016-05-09	46	"S27D81_b"	"b"	"STD"	16	6	4	8	2	3	0	0	0	0	46	46	"S27"	"D81"	"S27D81_b_STD"	48
2016-03-24	2016-05-10	47	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	47	47	"S27"	"D81"	"S27D81_b_STD"	49
2016-03-24	2016-05-13	50	"S27D81_b"	"b"	"STD"	16	6	4	8	2	2	2	0	0	0	50	50	"S27"	"D81"	"S27D81_b_STD"	52
2016-03-24	2016-05-16	53	"S27D81_b"	"b"	"STD"	16	6	4	8	2	2	0	0	0	0	53	53	"S27"	"D81"	"S27D81_b_STD"	55
2016-03-24	2016-05-17	54	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	54	54	"S27"	"D81"	"S27D81_b_STD"	56
2016-03-24	2016-05-20	57	"S27D81_b"	"b"	"STD"	16	6	4	8	2	1	0	0	0	0	57	57	"S27"	"D81"	"S27D81_b_STD"	59
2016-03-24	2016-05-23	60	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	60	60	"S27"	"D81"	"S27D81_b_STD"	62
2016-03-24	2016-05-24	61	"S27D81_b"	"b"	"STD"	16	6	4	8	2	0	0	0	0	0	61	61	"S27"	"D81"	"S27D81_b_STD"	63
2016-03-24	2016-05-27	64	"S27D81_b"	"b"	"STD"	16	6	4	8	2	1	0	0	0	0	64	64	"S27"	"D81"	"S27D81_b_STD"	66
2016-03-11	2016-03-14	3	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	3	3	"S29"	"D85"	"S29D85_a_HS"	5
2016-03-11	2016-03-15	4	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	4	4	"S29"	"D85"	"S29D85_a_HS"	6
2016-03-11	2016-03-18	7	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	1	0	0	0	7	7	"S29"	"D85"	"S29D85_a_HS"	9
2016-03-11	2016-03-21	10	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	10	10	"S29"	"D85"	"S29D85_a_HS"	12
2016-03-11	2016-03-22	11	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	11	11	"S29"	"D85"	"S29D85_a_HS"	13
2016-03-11	2016-03-25	14	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	14	14	"S29"	"D85"	"S29D85_a_HS"	16
2016-03-11	2016-03-28	17	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	17	17	"S29"	"D85"	"S29D85_a_HS"	19
2016-03-11	2016-03-29	18	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	18	18	"S29"	"D85"	"S29D85_a_HS"	20
2016-03-11	2016-04-01	21	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	1	0	0	21	21	"S29"	"D85"	"S29D85_a_HS"	23
2016-03-11	2016-04-04	24	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	24	24	"S29"	"D85"	"S29D85_a_HS"	26
2016-03-11	2016-04-05	25	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	25	25	"S29"	"D85"	"S29D85_a_HS"	27
2016-03-11	2016-04-08	28	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	28	28	"S29"	"D85"	"S29D85_a_HS"	30
2016-03-11	2016-04-11	31	"S29D85_a"	"a"	"HS"	22	6	1	4	1	2	1	0	0	0	31	31	"S29"	"D85"	"S29D85_a_HS"	33
2016-03-11	2016-04-12	32	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	32	32	"S29"	"D85"	"S29D85_a_HS"	34
2016-03-11	2016-04-15	35	"S29D85_a"	"a"	"HS"	22	6	1	4	1	2	0	0	0	0	35	35	"S29"	"D85"	"S29D85_a_HS"	37
2016-03-11	2016-04-18	38	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	38	38	"S29"	"D85"	"S29D85_a_HS"	40
2016-03-11	2016-04-19	39	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	39	39	"S29"	"D85"	"S29D85_a_HS"	41
2016-03-11	2016-04-22	42	"S29D85_a"	"a"	"HS"	22	6	1	4	1	2	1	0	0	0	42	42	"S29"	"D85"	"S29D85_a_HS"	44
2016-03-11	2016-04-25	45	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	45	45	"S29"	"D85"	"S29D85_a_HS"	47
2016-03-11	2016-04-26	46	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	46	46	"S29"	"D85"	"S29D85_a_HS"	48
2016-03-11	2016-04-29	49	"S29D85_a"	"a"	"HS"	22	6	1	4	1	2	2	0	0	0	49	49	"S29"	"D85"	"S29D85_a_HS"	51
2016-03-11	2016-05-02	52	"S29D85_a"	"a"	"HS"	22	6	1	4	1	3	0	0	0	0	52	52	"S29"	"D85"	"S29D85_a_HS"	54
2016-03-11	2016-05-03	53	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	53	53	"S29"	"D85"	"S29D85_a_HS"	55
2016-03-11	2016-05-06	56	"S29D85_a"	"a"	"HS"	22	6	1	4	1	0	0	0	0	0	56	56	"S29"	"D85"	"S29D85_a_HS"	58
2016-03-11	2016-05-09	59	"S29D85_a"	"a"	"HS"	22	6	1	4	1	2	0	0	0	0	59	59	"S29"	"D85"	"S29D85_a_HS"	61
2016-03-11	2016-05-10	60	"S29D85_a"	"a"	"HS"	22	6	1	4	1	1	0	0	0	0	60	60	"S29"	"D85"	"S29D85_a_HS"	62
2016-03-04	2016-03-07	3	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	3	3	"S29"	"D85"	"S29D85_a_LY"	5
2016-03-04	2016-03-08	4	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	4	4	"S29"	"D85"	"S29D85_a_LY"	6
2016-03-04	2016-03-11	7	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	7	7	"S29"	"D85"	"S29D85_a_LY"	9
2016-03-04	2016-03-14	10	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	10	10	"S29"	"D85"	"S29D85_a_LY"	12
2016-03-04	2016-03-15	11	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	11	11	"S29"	"D85"	"S29D85_a_LY"	13
2016-03-04	2016-03-18	14	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	14	14	"S29"	"D85"	"S29D85_a_LY"	16
2016-03-04	2016-03-21	17	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	17	17	"S29"	"D85"	"S29D85_a_LY"	19
2016-03-04	2016-03-22	18	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	18	18	"S29"	"D85"	"S29D85_a_LY"	20
2016-03-04	2016-03-25	21	"S29D85_a"	"a"	"LY"	22	6	4	7	9	1	0	0	0	0	21	21	"S29"	"D85"	"S29D85_a_LY"	23
2016-03-04	2016-03-28	24	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	24	24	"S29"	"D85"	"S29D85_a_LY"	26
2016-03-04	2016-03-29	25	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	25	25	"S29"	"D85"	"S29D85_a_LY"	27
2016-03-04	2016-04-01	28	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	28	28	"S29"	"D85"	"S29D85_a_LY"	30
2016-03-04	2016-04-04	31	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	31	31	"S29"	"D85"	"S29D85_a_LY"	33
2016-03-04	2016-04-05	32	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	32	32	"S29"	"D85"	"S29D85_a_LY"	34
2016-03-04	2016-04-08	35	"S29D85_a"	"a"	"LY"	22	6	4	7	9	1	0	0	0	0	35	35	"S29"	"D85"	"S29D85_a_LY"	37
2016-03-04	2016-04-11	38	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	1	0	0	38	38	"S29"	"D85"	"S29D85_a_LY"	40
2016-03-04	2016-04-12	39	"S29D85_a"	"a"	"LY"	22	6	4	7	9	3	0	0	0	0	39	39	"S29"	"D85"	"S29D85_a_LY"	41
2016-03-04	2016-04-15	42	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	42	42	"S29"	"D85"	"S29D85_a_LY"	44
2016-03-04	2016-04-18	45	"S29D85_a"	"a"	"LY"	22	6	4	7	9	4	0	0	0	0	45	45	"S29"	"D85"	"S29D85_a_LY"	47
2016-03-04	2016-04-19	46	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	46	46	"S29"	"D85"	"S29D85_a_LY"	48
2016-03-04	2016-04-22	49	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	49	49	"S29"	"D85"	"S29D85_a_LY"	51
2016-03-04	2016-04-25	52	"S29D85_a"	"a"	"LY"	22	6	4	7	9	1	0	0	0	0	52	52	"S29"	"D85"	"S29D85_a_LY"	54
2016-03-04	2016-04-26	53	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	53	53	"S29"	"D85"	"S29D85_a_LY"	55
2016-03-04	2016-04-29	56	"S29D85_a"	"a"	"LY"	22	6	4	7	9	0	0	0	0	0	56	56	"S29"	"D85"	"S29D85_a_LY"	58
2016-03-04	2016-05-02	59	"S29D85_a"	"a"	"LY"	22	6	4	7	9	2	1	0	0	0	59	59	"S29"	"D85"	"S29D85_a_LY"	61
2016-03-04	2016-05-03	60	"S29D85_a"	"a"	"LY"	22	6	4	7	9	2	0	0	0	0	60	60	"S29"	"D85"	"S29D85_a_LY"	62
2016-03-04	2016-05-06	63	"S29D85_a"	"a"	"LY"	22	6	4	7	9	2	2	1	0	0	63	63	"S29"	"D85"	"S29D85_a_LY"	65
2016-03-04	2016-05-09	66	"S29D85_a"	"a"	"LY"	22	6	4	7	9	3	1	0	0	0	66	66	"S29"	"D85"	"S29D85_a_LY"	68
2016-02-26	2016-02-29	3	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	3	3	"S29"	"D85"	"S29D85_a_STD"	5
2016-02-26	2016-03-01	4	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	4	4	"S29"	"D85"	"S29D85_a_STD"	6
2016-02-26	2016-03-04	7	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	7	7	"S29"	"D85"	"S29D85_a_STD"	9
2016-02-26	2016-03-07	10	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	10	10	"S29"	"D85"	"S29D85_a_STD"	12
2016-02-26	2016-03-08	11	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	11	11	"S29"	"D85"	"S29D85_a_STD"	13
2016-02-26	2016-03-11	14	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	1	0	0	14	14	"S29"	"D85"	"S29D85_a_STD"	16
2016-02-26	2016-03-14	17	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	17	17	"S29"	"D85"	"S29D85_a_STD"	19
2016-02-26	2016-03-15	18	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	18	18	"S29"	"D85"	"S29D85_a_STD"	20
2016-02-26	2016-03-18	21	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	21	21	"S29"	"D85"	"S29D85_a_STD"	23
2016-02-26	2016-03-21	24	"S29D85_a"	"a"	"STD"	24	6	4	2	10	2	0	0	0	0	24	24	"S29"	"D85"	"S29D85_a_STD"	26
2016-02-26	2016-03-22	25	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	25	25	"S29"	"D85"	"S29D85_a_STD"	27
2016-02-26	2016-03-25	28	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	28	28	"S29"	"D85"	"S29D85_a_STD"	30
2016-02-26	2016-03-28	31	"S29D85_a"	"a"	"STD"	24	6	4	2	10	1	0	0	0	0	31	31	"S29"	"D85"	"S29D85_a_STD"	33
2016-02-26	2016-03-29	32	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	32	32	"S29"	"D85"	"S29D85_a_STD"	34
2016-02-26	2016-04-01	35	"S29D85_a"	"a"	"STD"	24	6	4	2	10	1	1	0	0	0	35	35	"S29"	"D85"	"S29D85_a_STD"	37
2016-02-26	2016-04-04	38	"S29D85_a"	"a"	"STD"	24	6	4	2	10	2	0	0	0	0	38	38	"S29"	"D85"	"S29D85_a_STD"	40
2016-02-26	2016-04-05	39	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	39	39	"S29"	"D85"	"S29D85_a_STD"	41
2016-02-26	2016-04-08	42	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	42	42	"S29"	"D85"	"S29D85_a_STD"	44
2016-02-26	2016-04-11	45	"S29D85_a"	"a"	"STD"	24	6	4	2	10	1	0	0	0	0	45	45	"S29"	"D85"	"S29D85_a_STD"	47
2016-02-26	2016-04-12	46	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	46	46	"S29"	"D85"	"S29D85_a_STD"	48
2016-02-26	2016-04-15	49	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	49	49	"S29"	"D85"	"S29D85_a_STD"	51
2016-02-26	2016-04-18	52	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	52	52	"S29"	"D85"	"S29D85_a_STD"	54
2016-02-26	2016-04-19	53	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	53	53	"S29"	"D85"	"S29D85_a_STD"	55
2016-02-26	2016-04-22	56	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	56	56	"S29"	"D85"	"S29D85_a_STD"	58
2016-02-26	2016-04-25	59	"S29D85_a"	"a"	"STD"	24	6	4	2	10	2	0	0	0	0	59	59	"S29"	"D85"	"S29D85_a_STD"	61
2016-02-26	2016-04-26	60	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	60	60	"S29"	"D85"	"S29D85_a_STD"	62
2016-02-26	2016-04-29	63	"S29D85_a"	"a"	"STD"	24	6	4	2	10	2	0	0	0	0	63	63	"S29"	"D85"	"S29D85_a_STD"	65
2016-02-26	2016-05-02	66	"S29D85_a"	"a"	"STD"	24	6	4	2	10	3	0	0	0	0	66	66	"S29"	"D85"	"S29D85_a_STD"	68
2016-02-26	2016-05-03	67	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	1	0	0	0	67	67	"S29"	"D85"	"S29D85_a_STD"	69
2016-02-26	2016-05-06	70	"S29D85_a"	"a"	"STD"	24	6	4	2	10	5	0	0	0	0	70	70	"S29"	"D85"	"S29D85_a_STD"	72
2016-02-26	2016-05-09	73	"S29D85_a"	"a"	"STD"	24	6	4	2	10	0	0	0	0	0	73	73	"S29"	"D85"	"S29D85_a_STD"	75
2016-02-26	2016-05-10	74	"S29D85_a"	"a"	"STD"	24	6	4	2	10	1	0	0	0	0	74	74	"S29"	"D85"	"S29D85_a_STD"	76
2016-02-26	2016-05-13	77	"S29D85_a"	"a"	"STD"	24	6	4	2	10	3	1	0	0	0	77	77	"S29"	"D85"	"S29D85_a_STD"	79
2016-03-08	2016-03-11	3	"S29D85_b"	"a"	"STD"	16	6	2	7	7	0	0	0	0	0	3	3	"S29"	"D85"	"S29D85_b_STD"	5
2016-03-21	2016-03-22	1	"S29D85_b"	"b"	"HS"	16	6	5	2	5	0	0	0	0	0	1	1	"S29"	"D85"	"S29D85_b_HS"	3
2016-03-21	2016-03-25	4	"S29D85_b"	"b"	"HS"	16	6	5	2	5	0	0	0	0	0	4	4	"S29"	"D85"	"S29D85_b_HS"	6
2016-03-21	2016-03-28	7	"S29D85_b"	"b"	"HS"	16	6	5	2	5	0	0	0	0	0	7	7	"S29"	"D85"	"S29D85_b_HS"	9
2016-03-21	2016-03-29	8	"S29D85_b"	"b"	"HS"	16	6	5	2	5	0	0	0	0	0	8	8	"S29"	"D85"	"S29D85_b_HS"	10
2016-03-21	2016-04-01	11	"S29D85_b"	"b"	"HS"	16	6	5	2	5	1	0	0	0	0	11	11	"S29"	"D85"	"S29D85_b_HS"	13
2016-03-21	2016-04-04	14	"S29D85_b"	"b"	"HS"	16	6	5	2	5	1	0	0	0	0	14	14	"S29"	"D85"	"S29D85_b_HS"	16
2016-03-21	2016-04-05	15	"S29D85_b"	"b"	"HS"	16	6	5	2	5	0	0	0	0	0	15	15	"S29"	"D85"	"S29D85_b_HS"	17
2016-03-21	2016-04-08	18	"S29D85_b"	"b"	"HS"	16	6	4	3	6	1	0	0	0	0	18	18	"S29"	"D85"	"S29D85_b_HS"	20
2016-03-21	2016-04-11	21	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	0	0	0	0	21	21	"S29"	"D85"	"S29D85_b_HS"	23
2016-03-21	2016-04-12	22	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	0	0	0	0	22	22	"S29"	"D85"	"S29D85_b_HS"	24
2016-03-21	2016-04-15	25	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	1	0	0	0	25	25	"S29"	"D85"	"S29D85_b_HS"	27
2016-03-21	2016-04-18	28	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	0	0	0	0	28	28	"S29"	"D85"	"S29D85_b_HS"	30
2016-03-21	2016-04-19	29	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	0	0	0	0	29	29	"S29"	"D85"	"S29D85_b_HS"	31
2016-03-21	2016-04-22	32	"S29D85_b"	"b"	"HS"	16	6	4	3	6	1	1	0	0	1	32	32	"S29"	"D85"	"S29D85_b_HS"	34
2016-03-21	2016-04-25	35	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	0	0	0	0	35	35	"S29"	"D85"	"S29D85_b_HS"	37
2016-03-21	2016-04-26	36	"S29D85_b"	"b"	"HS"	16	6	4	3	6	2	1	0	0	0	36	36	"S29"	"D85"	"S29D85_b_HS"	38
2016-03-21	2016-04-29	39	"S29D85_b"	"b"	"HS"	16	6	4	3	6	3	0	0	0	0	39	39	"S29"	"D85"	"S29D85_b_HS"	41
2016-03-21	2016-05-02	42	"S29D85_b"	"b"	"HS"	16	6	4	3	6	4	0	0	0	0	42	42	"S29"	"D85"	"S29D85_b_HS"	44
2016-03-21	2016-05-03	43	"S29D85_b"	"b"	"HS"	16	6	4	3	6	1	0	0	0	0	43	43	"S29"	"D85"	"S29D85_b_HS"	45
2016-03-21	2016-05-06	46	"S29D85_b"	"b"	"HS"	16	6	4	3	6	1	1	0	1	0	46	46	"S29"	"D85"	"S29D85_b_HS"	48
2016-03-21	2016-05-09	49	"S29D85_b"	"b"	"HS"	16	6	4	3	6	2	0	0	0	0	49	49	"S29"	"D85"	"S29D85_b_HS"	51
2016-03-21	2016-05-10	50	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	1	0	0	0	50	50	"S29"	"D85"	"S29D85_b_HS"	52
2016-03-21	2016-05-13	53	"S29D85_b"	"b"	"HS"	16	6	4	3	6	0	1	0	0	0	53	53	"S29"	"D85"	"S29D85_b_HS"	55
2016-03-21	2016-05-16	56	"S29D85_b"	"b"	"HS"	16	6	4	3	6	1	1	0	0	0	56	56	"S29"	"D85"	"S29D85_b_HS"	58
2016-03-15	2016-03-18	3	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	3	3	"S29"	"D85"	"S29D85_b_LY"	5
2016-03-15	2016-03-21	6	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	6	6	"S29"	"D85"	"S29D85_b_LY"	8
2016-03-15	2016-03-22	7	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	7	7	"S29"	"D85"	"S29D85_b_LY"	9
2016-03-15	2016-03-25	10	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	10	10	"S29"	"D85"	"S29D85_b_LY"	12
2016-03-15	2016-03-28	13	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	13	13	"S29"	"D85"	"S29D85_b_LY"	15
2016-03-15	2016-03-29	14	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	14	14	"S29"	"D85"	"S29D85_b_LY"	16
2016-03-15	2016-04-01	17	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	17	17	"S29"	"D85"	"S29D85_b_LY"	19
2016-03-15	2016-04-04	20	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	20	20	"S29"	"D85"	"S29D85_b_LY"	22
2016-03-15	2016-04-05	21	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	21	21	"S29"	"D85"	"S29D85_b_LY"	23
2016-03-15	2016-04-08	24	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	24	24	"S29"	"D85"	"S29D85_b_LY"	26
2016-03-15	2016-04-11	27	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	27	27	"S29"	"D85"	"S29D85_b_LY"	29
2016-03-15	2016-04-12	28	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	28	28	"S29"	"D85"	"S29D85_b_LY"	30
2016-03-15	2016-04-15	31	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	31	31	"S29"	"D85"	"S29D85_b_LY"	33
2016-03-15	2016-04-18	34	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	1	0	0	0	34	34	"S29"	"D85"	"S29D85_b_LY"	36
2016-03-15	2016-04-19	35	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	35	35	"S29"	"D85"	"S29D85_b_LY"	37
2016-03-15	2016-04-22	38	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	38	38	"S29"	"D85"	"S29D85_b_LY"	40
2016-03-15	2016-04-25	41	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	41	41	"S29"	"D85"	"S29D85_b_LY"	43
2016-03-15	2016-04-26	42	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	42	42	"S29"	"D85"	"S29D85_b_LY"	44
2016-03-15	2016-04-29	45	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	0	0	0	0	45	45	"S29"	"D85"	"S29D85_b_LY"	47
2016-03-15	2016-05-02	48	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	48	48	"S29"	"D85"	"S29D85_b_LY"	50
2016-03-15	2016-05-03	49	"S29D85_b"	"b"	"LY"	24	6	1	2	4	2	0	0	1	0	49	49	"S29"	"D85"	"S29D85_b_LY"	51
2016-03-15	2016-05-06	52	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	1	0	0	0	52	52	"S29"	"D85"	"S29D85_b_LY"	54
2016-03-15	2016-05-09	55	"S29D85_b"	"b"	"LY"	24	6	1	2	4	2	0	0	0	0	55	55	"S29"	"D85"	"S29D85_b_LY"	57
2016-03-15	2016-05-10	56	"S29D85_b"	"b"	"LY"	24	6	1	2	4	2	0	0	0	0	56	56	"S29"	"D85"	"S29D85_b_LY"	58
2016-03-15	2016-05-13	59	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	59	59	"S29"	"D85"	"S29D85_b_LY"	61
2016-03-15	2016-05-16	62	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	0	0	0	0	62	62	"S29"	"D85"	"S29D85_b_LY"	64
2016-03-15	2016-05-17	63	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	0	0	0	0	63	63	"S29"	"D85"	"S29D85_b_LY"	65
2016-03-15	2016-05-20	66	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	0	0	0	0	66	66	"S29"	"D85"	"S29D85_b_LY"	68
2016-03-15	2016-05-23	69	"S29D85_b"	"b"	"LY"	24	6	1	2	4	3	1	0	0	0	69	69	"S29"	"D85"	"S29D85_b_LY"	71
2016-03-15	2016-05-24	70	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	70	70	"S29"	"D85"	"S29D85_b_LY"	72
2016-03-15	2016-05-27	73	"S29D85_b"	"b"	"LY"	24	6	1	2	4	0	0	0	0	0	73	73	"S29"	"D85"	"S29D85_b_LY"	75
2016-03-15	2016-05-30	76	"S29D85_b"	"b"	"LY"	24	6	1	2	4	2	1	0	0	0	76	76	"S29"	"D85"	"S29D85_b_LY"	78
2016-03-15	2016-05-31	77	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	1	0	0	0	77	77	"S29"	"D85"	"S29D85_b_LY"	79
2016-03-15	2016-06-03	80	"S29D85_b"	"b"	"LY"	24	6	1	2	4	6	0	0	0	0	80	80	"S29"	"D85"	"S29D85_b_LY"	82
2016-03-15	2016-06-06	83	"S29D85_b"	"b"	"LY"	24	6	1	2	4	2	1	0	0	0	83	83	"S29"	"D85"	"S29D85_b_LY"	85
2016-03-15	2016-06-07	84	"S29D85_b"	"b"	"LY"	24	6	1	2	4	1	0	0	0	0	84	84	"S29"	"D85"	"S29D85_b_LY"	86
2016-03-08	2016-03-14	6	"S29D85_b"	"b"	"STD"	16	6	2	7	7	0	0	0	0	0	6	6	"S29"	"D85"	"S29D85_b_STD"	8
