"cameraid"	"setDate"	"flipDate"	"days"	"id"	"fID"	"repl"	"treat"	"NstartF"	"NstartM"	"deadF"	"deadM"	"cens"	"carriedF"	"carriedM"	"Notes"	"img_size"	"egg_count"	"NewAge"	"lifespan_age"	"age"	"sireid"	"damid"	"n_females"	"eggs_per_female"
"IMG_5234.JPG"	"2016-03-21"	"2016-05-17"	57	"S41D121_a_LY"	"S41D121_a"	"a"	"LY"	22	6	1	0	0	0	0	NA	2887	316.168180775737	59	56	56	"S41"	"D121"	22	14.3712809443517
"IMG_5426.JPG"	"2016-03-21"	"2016-05-24"	64	"S41D121_a_LY"	"S41D121_a"	"a"	"LY"	22	6	2	0	0	0	0	NA	3269	94.987206152536	66	63	63	"S41"	"D121"	21	4.5232002929779
"IMG_5654.JPG"	"2016-03-21"	"2016-05-31"	71	"S41D121_a_LY"	"S41D121_a"	"a"	"LY"	22	6	3	0	0	0	0	NA	3028	26	73	70	70	"S41"	"D121"	18	1.44444444444444
"IMG_5719.JPG"	"2016-03-21"	"2016-06-07"	78	"S41D121_a_LY"	"S41D121_a"	"a"	"LY"	22	6	5	0	0	0	0	NA	3003	1	80	77	77	"S41"	"D121"	8	0.125
"IMG_1935.JPG"	"2016-03-05"	"2016-03-08"	3	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	2035	609.328173274013	5	2	2	"S41"	"D121"	20	30.4664086637006
"IMG_2138.JPG"	"2016-03-05"	"2016-03-15"	10	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	2256	1059.33150150535	12	9	9	"S41"	"D121"	20	52.9665750752677
"IMG_2369.JPG"	"2016-03-05"	"2016-03-22"	17	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	2148	817.085901243389	19	16	16	"S41"	"D121"	20	40.8542950621695
"IMG_2856.JPG"	"2016-03-05"	"2016-03-29"	24	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	3288	1238.6021532977	26	23	23	"S41"	"D121"	19	65.1895870156685
"IMG_2570.JPG"	"2016-03-05"	"2016-04-05"	31	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	1	0	0	0	NA	1986	683.362905734054	33	30	30	"S41"	"D121"	18	37.9646058741141
"IMG_3408.JPG"	"2016-03-05"	"2016-04-12"	38	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	2511	1069.56970013325	40	37	37	"S41"	"D121"	18	59.4205388962916
"IMG_3866.JPG"	"2016-03-05"	"2016-04-19"	45	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	3008	1023.64017951167	47	44	44	"S41"	"D121"	18	56.8688988617595
"IMG_3589.JPG"	"2016-03-05"	"2016-04-26"	52	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	3142	1220.72387139547	54	51	51	"S41"	"D121"	18	67.8179928553041
"IMG_4169.JPG"	"2016-03-05"	"2016-05-03"	59	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	0	0	0	0	0	NA	3036	486.214508928651	61	58	58	"S41"	"D121"	17	28.6008534663912
"IMG_4837.JPG"	"2016-03-05"	"2016-05-10"	66	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	1	0	0	0	0	NA	2933	218.64089934885	68	65	65	"S41"	"D121"	17	12.8612293734618
"IMG_5157.JPG"	"2016-03-05"	"2016-05-17"	73	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	1	0	0	0	0	NA	3244	46.4664665622931	75	72	72	"S41"	"D121"	14	3.31903332587808
"IMG_5506.JPG"	"2016-03-05"	"2016-05-24"	80	"S41D121_a_STD"	"S41D121_a"	"a"	"STD"	20	6	1	0	0	0	0	NA	3252	0	82	79	79	"S41"	"D121"	7	0
"IMG_2006.JPG"	"2016-03-11"	"2016-03-15"	4	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	"labeled s40d121b"	1928	768.402719416132	6	3	3	"S41"	"D121"	15	51.2268479610755
"IMG_2306.JPG"	"2016-03-11"	"2016-03-22"	11	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	1904	648.14224956681	13	10	10	"S41"	"D121"	15	43.209483304454
"IMG_3294.JPG"	"2016-03-11"	"2016-03-29"	18	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	2876	479.248997731846	20	17	17	"S41"	"D121"	14	34.2320712665604
"IMG_3043.JPG"	"2016-03-11"	"2016-04-05"	25	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	2664	611.000307971432	27	24	24	"S41"	"D121"	14	43.6428791408166
"IMG_3518.JPG"	"2016-03-11"	"2016-04-12"	32	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	NA	141	34	31	31	"S41"	"D121"	13	10.8461538461538
"IMG_3879.JPG"	"2016-03-11"	"2016-04-19"	39	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	3040	201.817536213319	41	38	38	"S41"	"D121"	10	20.1817536213319
"IMG_3602.JPG"	"2016-03-11"	"2016-04-26"	46	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	0	0	0	0	0	NA	2717	233.196214328276	48	45	45	"S41"	"D121"	8	29.1495267910345
"IMG_4182.JPG"	"2016-03-11"	"2016-05-03"	53	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	1	0	0	1	0	NA	2997	0	55	52	52	"S41"	"D121"	7	0
"IMG_4849.JPG"	"2016-03-11"	"2016-05-10"	60	"S41D121_b_HS"	"S41D121_b"	"b"	"HS"	15	6	2	0	0	1	0	NA	3081	0	62	59	59	"S41"	"D121"	4	0
"IMG_2945.JPG"	"2016-03-28"	"2016-04-05"	8	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	"labeled s41d121a also"	2584	834.02029282914	10	7	7	"S41"	"D121"	24	34.7508455345475
"IMG_3126.JPG"	"2016-03-28"	"2016-04-12"	15	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2724	1375.68478234071	17	14	14	"S41"	"D121"	24	57.3201992641963
"IMG_3851.JPG"	"2016-03-28"	"2016-04-19"	22	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3024	1017.27874691691	24	21	21	"S41"	"D121"	24	42.3866144548713
"IMG_3574.JPG"	"2016-03-28"	"2016-04-26"	29	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3091	1003.78861994694	31	28	28	"S41"	"D121"	24	41.8245258311226
"IMG_3946.JPG"	"2016-03-28"	"2016-05-03"	36	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2948	628.521127893681	38	35	35	"S41"	"D121"	24	26.1883803289034
"IMG_4822.JPG"	"2016-03-28"	"2016-05-10"	43	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3129	560.554872439748	45	42	42	"S41"	"D121"	24	23.3564530183228
"IMG_5172.JPG"	"2016-03-28"	"2016-05-17"	50	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3273	367.298124340335	52	49	49	"S41"	"D121"	24	15.3040885141806
"IMG_5517.JPG"	"2016-03-28"	"2016-05-24"	57	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3288	140.329282404195	59	56	56	"S41"	"D121"	23	6.10127314800846
"IMG_5599.JPG"	"2016-03-28"	"2016-05-31"	64	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3262	179.403894429336	66	63	63	"S41"	"D121"	23	7.8001693230146
"IMG_5696.JPG"	"2016-03-28"	"2016-06-07"	71	"S41D121_b_LY"	"S41D121_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3056	25	73	70	70	"S41"	"D121"	23	1.08695652173913
"IMG_2358.JPG"	"2016-03-15"	"2016-03-22"	7	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2148	673.902019084357	9	6	6	"S41"	"D121"	18	37.4390010602421
"IMG_2788.JPG"	"2016-03-15"	"2016-03-29"	14	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	3424	1185.6479864373	16	13	13	"S41"	"D121"	17	69.7439992021941
"IMG_3048.JPG"	"2016-03-15"	"2016-04-05"	21	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2688	904.839619184483	23	20	20	"S41"	"D121"	17	53.2258599520284
"IMG_3078.JPG"	"2016-03-15"	"2016-04-12"	28	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2584	941.157590088844	30	27	27	"S41"	"D121"	14	67.2255421492032
"IMG_4641.JPG"	"2016-03-15"	"2016-04-19"	35	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2924	410.396452636208	37	34	34	"S41"	"D121"	14	29.3140323311577
"IMG_3980.JPG"	"2016-03-15"	"2016-04-26"	42	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2912	432.632590717197	44	41	41	"S41"	"D121"	14	30.9023279083712
"IMG_4397.JPG"	"2016-03-15"	"2016-05-03"	49	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	1	0	0	0	NA	NA	64	51	48	48	"S41"	"D121"	13	4.92307692307692
"IMG_4985.JPG"	"2016-03-15"	"2016-05-10"	56	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2998	0	58	55	55	"S41"	"D121"	12	0
"IMG_5217.JPG"	"2016-03-15"	"2016-05-17"	63	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2837	16.8783310685674	65	62	62	"S41"	"D121"	6	2.81305517809457
"IMG_5414.JPG"	"2016-03-15"	"2016-05-24"	70	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	3309	60.5278053498523	72	69	69	"S41"	"D121"	3	20.1759351166174
"IMG_5648.JPG"	"2016-03-15"	"2016-05-31"	77	"S41D121_b_STD"	"S41D121_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	3008	1	79	76	76	"S41"	"D121"	3	0.333333333333333
"IMG_3285.JPG"	"2016-03-21"	"2016-03-29"	8	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2908	939.41580585164	10	7	7	"S41"	"D122"	22	42.7007184478018
"IMG_2860.JPG"	"2016-03-21"	"2016-04-05"	15	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2800	368	17	14	14	"S41"	"D122"	22	16.7272727272727
"IMG_3696.JPG"	"2016-03-21"	"2016-04-12"	22	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	"IMG_3658-3706 are in fact HS"	3093	835.774658233905	24	21	21	"S41"	"D122"	21	39.7987932492336
"IMG_4782.JPG"	"2016-03-21"	"2016-04-19"	29	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	3041	10.1609039377677	31	28	28	"S41"	"D122"	20	0.508045196888384
"IMG_4122.JPG"	"2016-03-21"	"2016-04-26"	36	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2993	226.733355962777	38	35	35	"S41"	"D122"	14	16.1952397116269
"IMG_4537.JPG"	"2016-03-21"	"2016-05-03"	43	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2965	0	45	42	42	"S41"	"D122"	11	0
"IMG_5116.JPG"	"2016-03-21"	"2016-05-10"	50	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	1	0	0	0	0	NA	3228	0	52	49	49	"S41"	"D122"	5	0
"IMG_5381.JPG"	"2016-03-21"	"2016-05-17"	57	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	1	1	0	0	1	NA	2930	0	59	56	56	"S41"	"D122"	2	0
"IMG_5486.JPG"	"2016-03-21"	"2016-05-24"	64	"S41D122_a_HS"	"S41D122_a"	"a"	"HS"	24	6	1	0	0	0	0	NA	3275	2	66	63	63	"S41"	"D122"	1	2
"IMG_2560.JPG"	"2016-03-24"	"2016-03-29"	5	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	NA	790	7	4	4	"S41"	"D122"	24	32.9166666666667
"IMG_2929.JPG"	"2016-03-24"	"2016-04-05"	12	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	3000	1327.34930572188	14	11	11	"S41"	"D122"	24	55.306221071745
"IMG_3953.JPG"	"2016-03-24"	"2016-04-12"	19	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2887	498.183177488471	21	18	18	"S41"	"D122"	24	20.757632395353
"IMG_4584.JPG"	"2016-03-24"	"2016-04-19"	26	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2979	403.558436928281	28	25	25	"S41"	"D122"	24	16.8149348720117
"IMG_3804.JPG"	"2016-03-24"	"2016-04-26"	33	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	3128	800.039682660965	35	32	32	"S41"	"D122"	24	33.3349867775402
"IMG_4344.JPG"	"2016-03-24"	"2016-05-03"	40	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2848	498.598290471549	42	39	39	"S41"	"D122"	22	22.6635586577977
"IMG_4937.JPG"	"2016-03-24"	"2016-05-10"	47	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	1	0	0	0	0	NA	3081	455.880953976861	49	46	46	"S41"	"D122"	20	22.7940476988431
"IMG_5177.JPG"	"2016-03-24"	"2016-05-17"	54	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	3096	347.044476022688	56	53	53	"S41"	"D122"	19	18.2654987380362
"IMG_5576.JPG"	"2016-03-24"	"2016-05-24"	61	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	4	0	0	0	0	NA	3284	0	63	60	60	"S41"	"D122"	16	0
"IMG_5634.JPG"	"2016-03-24"	"2016-05-31"	68	"S41D122_a_LY"	"S41D122_a"	"a"	"LY"	24	6	7	0	0	0	0	NA	3253	0	70	67	67	"S41"	"D122"	9	0
"IMG_2328.JPG"	"2016-03-15"	"2016-03-22"	7	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	NA	752	9	6	6	"S41"	"D122"	18	41.7777777777778
"IMG_2818.JPG"	"2016-03-15"	"2016-03-29"	14	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	3272	1198.46704475245	16	13	13	"S41"	"D122"	18	66.5815024862475
"IMG_2677.JPG"	"2016-03-15"	"2016-04-05"	21	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	2360	804.221608113479	23	20	20	"S41"	"D122"	18	44.6789782285266
"IMG_3083.JPG"	"2016-03-15"	"2016-04-12"	28	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	2519	1069.56191668898	30	27	27	"S41"	"D122"	17	62.9154068640574
"IMG_4646.JPG"	"2016-03-15"	"2016-04-19"	35	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	3013	542.876304602757	37	34	34	"S41"	"D122"	17	31.9339002707504
"IMG_3985.JPG"	"2016-03-15"	"2016-04-26"	42	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	2976	871.727078604032	44	41	41	"S41"	"D122"	17	51.278063447296
"IMG_4402.JPG"	"2016-03-15"	"2016-05-03"	49	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	3137	589.472874926037	51	48	48	"S41"	"D122"	17	34.6748749956492
"IMG_4989.JPG"	"2016-03-15"	"2016-05-10"	56	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	2943	194.246577282146	58	55	55	"S41"	"D122"	17	11.4262692518909
"IMG_5220.JPG"	"2016-03-15"	"2016-05-17"	63	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	1	0	0	0	NA	NA	52	65	62	62	"S41"	"D122"	12	4.33333333333333
"IMG_5416.JPG"	"2016-03-15"	"2016-05-24"	70	"S41D122_a_STD"	"S41D122_a"	"a"	"STD"	18	6	0	0	0	0	0	NA	3267	0	72	69	69	"S41"	"D122"	7	0
"IMG_2718.JPG"	"2016-03-28"	"2016-04-05"	8	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	0	0	0	0	NA	2352	517.279114977801	10	7	7	"S41"	"D122"	17	30.4281832339883
"IMG_3678.JPG"	"2016-03-28"	"2016-04-12"	15	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	0	0	0	0	"IMG_3658-3706 are in fact HS"	3063	930.838485235749	17	14	14	"S41"	"D122"	17	54.7552050138676
"IMG_4779.JPG"	"2016-03-28"	"2016-04-19"	22	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	0	0	0	0	NA	3080	214.397973918241	24	21	21	"S41"	"D122"	17	12.6116455246024
"IMG_4119.JPG"	"2016-03-28"	"2016-04-26"	29	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	1	0	0	0	0	NA	3065	396.212406049676	31	28	28	"S41"	"D122"	17	23.3066121205692
"IMG_4534.JPG"	"2016-03-28"	"2016-05-03"	36	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	1	0	0	0	NA	3130	149.281933668202	38	35	35	"S41"	"D122"	13	11.4832256667848
"IMG_5109.JPG"	"2016-03-28"	"2016-05-10"	43	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	0	0	0	0	NA	3263	27.7592133916931	45	42	42	"S41"	"D122"	10	2.77592133916931
"IMG_5379.JPG"	"2016-03-28"	"2016-05-17"	50	"S41D122_b_HS"	"S41D122_b"	"b"	"HS"	17	6	0	0	0	0	0	NA	2911	0	52	49	49	"S41"	"D122"	7	0
"IMG_2451.JPG"	"2016-03-11"	"2016-03-22"	11	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2107	861.461402523383	13	10	10	"S41"	"D122"	24	35.894225105141
"IMG_3220.JPG"	"2016-03-11"	"2016-03-29"	18	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3136	1036.46551256265	20	17	17	"S41"	"D122"	24	43.1860630234439
"IMG_2734.JPG"	"2016-03-11"	"2016-04-05"	25	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2360	710.761045017672	27	24	24	"S41"	"D122"	24	29.615043542403
"IMG_3376.JPG"	"2016-03-11"	"2016-04-12"	32	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2547	1009.39911958552	34	31	31	"S41"	"D122"	24	42.0582966493968
"IMG_3859.JPG"	"2016-03-11"	"2016-04-19"	39	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	2968	1122.27950050892	41	38	38	"S41"	"D122"	24	46.7616458545383
"IMG_3582.JPG"	"2016-03-11"	"2016-04-26"	46	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	3	0	0	0	0	NA	NA	493	48	45	45	"S41"	"D122"	24	20.5416666666667
"IMG_4162.JPG"	"2016-03-11"	"2016-05-03"	53	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	0	0	0	0	0	NA	3141	306.465290962735	55	52	52	"S41"	"D122"	20	15.3232645481368
"IMG_4830.JPG"	"2016-03-11"	"2016-05-10"	60	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	6	1	0	0	0	NA	2915	13.6832150480535	62	59	59	"S41"	"D122"	20	0.684160752402677
"IMG_5166.JPG"	"2016-03-11"	"2016-05-17"	67	"S41D122_b_LY"	"S41D122_b"	"b"	"LY"	24	6	6	0	0	0	0	NA	3283	0	69	66	66	"S41"	"D122"	6	0
"IMG_2650.JPG"	"2016-03-28"	"2016-04-05"	8	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	2344	903.796303811272	10	7	7	"S41"	"D122"	17	53.1644884594866
"IMG_3074.JPG"	"2016-03-28"	"2016-04-12"	15	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	2640	1131.23237869647	17	14	14	"S41"	"D122"	17	66.5430810997921
"IMG_4675.JPG"	"2016-03-28"	"2016-04-19"	22	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3021	138.566719089679	24	21	21	"S41"	"D122"	17	8.15098347586348
"IMG_4013.JPG"	"2016-03-28"	"2016-04-26"	29	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3185	759.708158944202	31	28	28	"S41"	"D122"	17	44.6887152320119
"IMG_4430.JPG"	"2016-03-28"	"2016-05-03"	36	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3201	696.869642639351	38	35	35	"S41"	"D122"	17	40.9923319199618
"IMG_5017.JPG"	"2016-03-28"	"2016-05-10"	43	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3080	463.13995367747	45	42	42	"S41"	"D122"	17	27.24352668691
"IMG_5308.JPG"	"2016-03-28"	"2016-05-17"	50	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	2965	281.676046080255	52	49	49	"S41"	"D122"	16	17.6047528800159
"IMG_5434.JPG"	"2016-03-28"	"2016-05-24"	57	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3258	94.9502061877265	59	56	56	"S41"	"D122"	15	6.33001374584843
"IMG_5659.JPG"	"2016-03-28"	"2016-05-31"	64	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3036	7	66	63	63	"S41"	"D122"	10	0.7
"IMG_5721.JPG"	"2016-03-28"	"2016-06-07"	71	"S41D122_b_STD"	"S41D122_b"	"b"	"STD"	17	6	0	0	0	0	0	NA	3008	4	73	70	70	"S41"	"D122"	4	1
"IMG_2027.JPG"	"2016-03-08"	"2016-03-15"	7	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	1	0	0	0	0	"label issue"	1953	570.593463167699	9	6	6	"S41"	"D123"	14	40.7566759405499
"IMG_2233.JPG"	"2016-03-08"	"2016-03-22"	14	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	0	0	0	0	0	NA	2736	992.561274655731	16	13	13	"S41"	"D123"	13	76.35086728121
"IMG_3296.JPG"	"2016-03-08"	"2016-03-29"	21	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	0	0	0	0	0	NA	2960	450.141231057317	23	20	20	"S41"	"D123"	13	34.6262485428706
"IMG_2727.JPG"	"2016-03-08"	"2016-04-05"	28	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	0	0	0	0	0	NA	2344	285.469583169237	30	27	27	"S41"	"D123"	12	23.7891319307698
"IMG_3692.JPG"	"2016-03-08"	"2016-04-12"	35	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	0	0	0	0	0	"IMG_3658-3706 are in fact HS"	3071	287.971229332606	37	34	34	"S41"	"D123"	8	35.9964036665758
"IMG_4780.JPG"	"2016-03-08"	"2016-04-19"	42	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	0	0	0	0	0	NA	2977	0	44	41	41	"S41"	"D123"	5	0
"IMG_4120.JPG"	"2016-03-08"	"2016-04-26"	49	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	1	0	0	0	0	NA	2911	0	51	48	48	"S41"	"D123"	3	0
"IMG_4535.JPG"	"2016-03-08"	"2016-05-03"	56	"S41D123_a_HS"	"S41D123_a"	"a"	"HS"	14	6	1	0	0	0	0	NA	3036	0	58	55	55	"S41"	"D123"	0	0
"IMG_1972.JPG"	"2016-02-29"	"2016-03-08"	8	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	0	0	0	0	0	"image wth no repl id"	2112	942.853721156465	10	7	7	"S41"	"D123"	24	39.2855717148527
"IMG_2100.JPG"	"2016-02-29"	"2016-03-15"	15	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2013	707.600553372379	17	14	14	"S41"	"D123"	24	29.4833563905158
"IMG_2501.JPG"	"2016-02-29"	"2016-03-22"	22	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2299	769.097873100933	24	21	21	"S41"	"D123"	24	32.0457447125389
"IMG_3154.JPG"	"2016-02-29"	"2016-03-29"	29	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	1	0	0	0	0	NA	3086	908.26023195038	31	28	28	"S41"	"D123"	24	37.8441763312658
"IMG_2960.JPG"	"2016-02-29"	"2016-04-05"	36	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	0	0	0	0	0	NA	2640	942.82226542487	38	35	35	"S41"	"D123"	23	40.992272409777
"IMG_3956.JPG"	"2016-02-29"	"2016-04-12"	43	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	0	1	0	0	0	NA	2889	311.635229832343	45	42	42	"S41"	"D123"	22	14.165237719652
"IMG_4783.JPG"	"2016-02-29"	"2016-04-19"	50	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	1	0	0	0	0	NA	3069	182.695606146368	52	49	49	"S41"	"D123"	22	8.30434573392584
"IMG_4123.JPG"	"2016-02-29"	"2016-04-26"	57	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	3	0	0	0	0	NA	3162	486.653517441454	59	56	56	"S41"	"D123"	21	23.1739770210216
"IMG_4538.JPG"	"2016-02-29"	"2016-05-03"	64	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	1	0	0	0	0	NA	3125	27.3020361238949	66	63	63	"S41"	"D123"	14	1.95014543742107
"IMG_5115.JPG"	"2016-02-29"	"2016-05-10"	71	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	2	0	0	0	0	NA	3225	0	73	70	70	"S41"	"D123"	13	0
"IMG_5382.JPG"	"2016-02-29"	"2016-05-17"	78	"S41D123_a_LY"	"S41D123_a"	"a"	"LY"	24	6	5	0	0	0	0	NA	2923	0	80	77	77	"S41"	"D123"	6	0
"IMG_2137.JPG"	"2016-03-08"	"2016-03-15"	7	"S41D123_a_STD"	"S41D123_a"	"a"	"STD"	14	6	0	0	0	0	0	NA	2264	808	9	6	6	"S41"	"D123"	14	57.7142857142857
