camera_id,handcounted,handcount,test_case,visually_recheck,setDate,flipDate,days,id,fID,repl,treat,NstartF,NstartM,box,ccoord,rcoord,deadF,deadM,cens,carriedF,carriedM,X__1,X__2
IMG_3870.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S29D85_a_HS,S29D85_a,a,HS,22,6,1,4,1,0,0,0,0,0,NA,NA
IMG_3871.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S27D81_a_HS,S27D81_a,a,HS,23,6,1,4,2,0,0,0,0,0,NA,NA
IMG_3872.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S53D157_a_HS,S53D157_a,a,HS,24,6,1,4,3,1,0,0,0,0,NA,NA
IMG_3873.JPG,NA,NA,NA,NA,2016-03-05,2016-04-19,45,S11D33_a_HS,S11D33_a,a,HS,23,6,1,4,4,0,0,0,0,0,NA,NA
IMG_3874.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S59D176_a_HS,S59D176_a,a,HS,17,6,1,4,5,0,0,0,0,0,NA,NA
IMG_3875.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S3D7_a_HS,S3D7_a,a,HS,21,6,1,4,6,2,0,0,2,0,NA,NA
IMG_3876.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S33D97_a_HS,S33D97_a,a,HS,17,6,1,4,7,0,0,0,0,0,NA,NA
IMG_3877.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S61D183_a_HS,S61D183_a,a,HS,24,6,1,4,8,0,0,0,0,0,NA,NA
IMG_3878.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S49D147_b_HS,S49D147_b,b,HS,24,6,1,4,9,2,1,0,0,0,NA,NA
IMG_3879.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S41D121_b_HS,S41D121_b,b,HS,15,6,1,4,10,0,0,0,0,0,NA,NA
IMG_3880.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S11D31_a_LY,S11D31_a,a,LY,15,6,1,5,1,0,0,0,0,0,NA,NA
IMG_3881.JPG,NA,NA,NA,NA,2016-02-26,2016-04-19,53,S7D19_a_LY,S7D19_a,a,LY,21,6,1,5,2,0,0,0,0,0,NA,NA
IMG_3882.JPG,NA,NA,NA,NA,2016-03-31,2016-04-19,19,S59D177_b_LY,S59D177_b,b,LY,19,6,1,5,3,0,0,0,0,0,NA,NA
IMG_3883.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S25D75_a_LY,S25D75_a,a,LY,16,6,1,5,4,0,0,0,0,0,NA,NA
IMG_3884.JPG,NA,NA,NA,NA,2016-03-02,2016-04-19,48,S3D9_a_LY,S3D9_a,a,LY,20,6,1,5,5,0,0,0,0,0,NA,NA
IMG_3885.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S1D1_b_LY,S1D1_b,b,LY,24,6,1,5,6,0,0,0,0,0,NA,NA
IMG_3886.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S13D37_b_LY,S13D37_b,b,LY,24,6,1,5,7,0,0,0,0,0,NA,NA
IMG_3887.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S57D170_a_LY,S57D170_a,a,LY,20,6,1,5,8,0,0,1,0,0,NA,NA
IMG_3888.JPG,NA,NA,NA,NA,2016-02-26,2016-04-19,53,S3D7_a_LY,S3D7_a,a,LY,24,6,1,5,9,0,1,0,0,0,NA,NA
IMG_3889.JPG,NA,NA,NA,NA,2016-03-24,2016-04-19,26,S3D9_b_LY,S3D9_b,b,LY,15,6,1,5,10,0,0,0,0,0,NA,NA
IMG_3890.JPG,NA,NA,NA,NA,2016-02-29,2016-04-19,50,S17D50_a_STD,S17D50_a,a,STD,24,6,1,6,2,0,0,0,0,0,NA,NA
IMG_3891.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S1D1_a_STD,S1D1_a,a,STD,19,6,1,6,3,4,0,0,0,0,NA,NA
IMG_3892.JPG,NA,NA,NA,NA,2016-03-21,2016-04-19,29,S53D158_a_STD,S53D158_a,a,STD,22,6,1,6,4,0,0,0,0,0,NA,NA
IMG_3893.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S11D33_a_STD,S11D33_a,a,STD,24,6,1,6,5,0,0,0,0,0,NA,NA
IMG_3894.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S23D67_a_STD,S23D67_a,a,STD,16,6,1,6,6,0,0,0,0,0,NA,NA
IMG_3895.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S19D55_b_STD,S19D55_b,b,STD,23,6,1,6,7,0,0,0,0,0,NA,NA
IMG_3896.JPG,NA,NA,NA,NA,2016-03-02,2016-04-19,48,S21D63_b_STD,S21D63_b,b,STD,18,6,1,6,8,1,0,0,0,0,NA,NA
IMG_3897.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S21D63_a_STD,S21D63_a,a,STD,14,6,1,6,9,1,0,0,0,0,NA,NA
IMG_3898.JPG,NA,NA,NA,NA,2016-03-02,2016-04-19,48,S55D165_a_STD,S55D165_a,a,STD,21,6,1,6,10,0,0,0,0,0,NA,NA
IMG_3899.JPG,NA,NA,NA,NA,2016-03-24,2016-04-19,26,S57D170_b_HS,S57D170_b,b,HS,17,6,1,7,1,1,0,0,0,0,NA,NA
IMG_3900.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S19D56_a_HS,S19D56_a,a,HS,20,6,1,7,2,0,0,0,0,0,NA,NA
IMG_3901.JPG,NA,NA,NA,NA,2016-02-29,2016-04-19,50,S27D80_a_HS,S27D80_a,a,HS,24,6,1,7,4,1,0,0,0,0,NA,NA
IMG_3902.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S3D9_b_HS,S3D9_b,b,HS,17,6,1,7,6,0,0,0,0,0,NA,NA
IMG_3903.JPG,yes,10,NA,NA,2016-03-08,2016-04-19,42,S25D75_a_HS,S25D75_a,a,HS,15,6,1,7,8,1,0,0,1,0,NA,NA
IMG_3904.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S13D37_a_HS,S13D37_a,a,HS,24,6,1,7,10,0,0,0,0,0,NA,NA
IMG_3905.JPG,NA,NA,NA,NA,2016-03-05,2016-04-19,45,S57D171_a_LY,S57D171_a,a,LY,18,6,1,8,1,3,0,0,0,0,NA,NA
IMG_3906.JPG,NA,NA,NA,NA,2016-03-21,2016-04-19,29,S17D50_b_LY,S17D50_b,b,LY,23,6,1,8,2,0,0,0,0,0,NA,NA
IMG_3907.JPG,NA,NA,NA,NA,2016-03-05,2016-04-19,45,S9D26_a_LY,S9D26_a,a,LY,15,6,1,8,3,0,1,0,0,0,NA,NA
IMG_3908.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S53D157_b_LY,S53D157_b,b,LY,17,6,1,8,4,0,0,0,0,0,NA,NA
IMG_3909.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S57D169_a_LY,S57D169_a,a,LY,15,6,1,8,5,0,0,0,0,0,NA,NA
IMG_3910.JPG,NA,NA,NA,NA,2016-03-21,2016-04-19,29,S11D33_b_LY,S11D33_b,b,LY,18,6,1,8,6,1,0,0,0,0,NA,NA
IMG_3911.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S17D49_b_LY,S17D49_b,b,LY,16,6,1,8,7,1,1,0,0,0,NA,NA
IMG_3912.JPG,NA,NA,NA,NA,2016-03-05,2016-04-19,45,S19D56_a_LY,S19D56_a,a,LY,17,6,1,8,8,0,0,0,0,0,NA,NA
IMG_3913.JPG,yes,8,NA,NA,2016-03-11,2016-04-19,39,S9D27_b_LY,S9D27_b,b,LY,22,6,1,8,9,0,0,0,0,0,NA,NA
IMG_3914.JPG,NA,NA,NA,NA,2016-03-02,2016-04-19,48,S1D1_a_LY,S1D1_a,a,LY,17,6,1,8,10,3,0,0,0,0,NA,NA
IMG_3915.JPG,NA,NA,NA,NA,2016-03-11,2016-04-19,39,S13D38_a_STD,S13D38_a,a,STD,23,6,1,9,1,0,1,0,0,0,NA,NA
IMG_3916.JPG,yes,109,NA,NA,2016-03-02,2016-04-19,48,S25D75_a_STD,S25D75_a,a,STD,18,6,1,9,2,0,0,0,0,0,NA,NA
IMG_3917.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S47D141_a_STD,S47D141_a,a,STD,17,6,1,9,3,0,0,0,0,0,NA,NA
IMG_3918.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S23D69_b_STD,S23D69_b,b,STD,24,6,1,9,4,1,0,0,0,0,NA,NA
IMG_3919.JPG,NA,NA,NA,NA,2016-03-24,2016-04-19,26,S7D19_b_STD,S7D19_b,b,STD,24,6,1,9,5,0,0,0,0,0,NA,NA
IMG_3920.JPG,NA,NA,NA,NA,2016-03-28,2016-04-19,22,S33D99_b_STD,S33D99_b,b,STD,17,5,1,9,6,0,0,0,0,0,NA,NA
IMG_3921.JPG,NA,NA,NA,NA,2016-03-05,2016-04-19,45,S61D181_a_STD,S61D181_a,a,STD,18,6,1,9,7,0,0,0,0,0,NA,NA
IMG_3922.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S59D176_a_STD,S59D176_a,a,STD,18,6,1,9,8,0,1,0,0,0,NA,NA
IMG_3923.JPG,NA,NA,NA,NA,2016-03-08,2016-04-19,42,S23D69_a_STD,S23D69_a,a,STD,24,6,1,9,9,0,0,0,0,0,NA,NA
IMG_3924.JPG,NA,NA,NA,NA,2016-03-15,2016-04-19,35,S1D3_b_STD,S1D3_b,b,STD,24,6,1,9,10,0,0,0,0,0,NA,NA
IMG_3925.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S13D37_a_STD,S13D37_a,a,STD,24,6,2,10,1,0,0,0,0,0,NA,NA
IMG_3926.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S55D165_b_STD,S55D165_b,b,STD,18,6,2,10,2,0,0,0,0,0,NA,NA
IMG_3927.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S1D3_a_STD,S1D3_a,a,STD,18,6,2,10,3,0,1,0,0,0,NA,NA
IMG_3928.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S13D37_b_STD,S13D37_b,b,STD,24,6,2,10,4,3,2,0,0,0,NA,NA
IMG_3929.JPG,yes,50,NA,NA,NA,NA,NA,NA_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unassigned,NA
IMG_3930.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S55D163_b_STD,S55D163_b,b,STD,17,6,2,10,5,0,0,0,0,0,NA,NA
IMG_3931.JPG,yes,4,NA,NA,2016-03-15,2016-04-26,42,S59D176_b_STD,S59D176_b,b,STD,16,6,2,10,6,0,0,0,0,0,NA,NA
IMG_3932.JPG,yes,148,NA,NA,2016-03-08,2016-04-26,49,S7D19_a_STD,S7D19_a,a,STD,24,6,2,10,7,0,0,0,0,0,NA,NA
IMG_3933.JPG,yes,NA,NA,NA,2016-03-05,2016-04-26,52,S11D32_b_STD,S11D32_b,b,STD,16,6,2,10,8,0,0,0,0,0,NA,NA
IMG_3934.JPG,yes,33,NA,NA,2016-03-21,2016-04-26,36,S9D27_b_STD,S9D27_b,b,STD,22,6,2,10,9,0,0,0,0,0,NA,NA
IMG_3935.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S53D159_a_STD,S53D159_a,a,STD,24,6,2,10,10,0,0,0,0,0,NA,NA
IMG_3937.JPG,NA,NA,NA,NA,2016-03-11,2016-05-03,53,S61D181_a_HS,S61D181_a,a,HS,21,6,1,1,1,0,0,0,0,0,NA,NA
IMG_3938.JPG,NA,NA,NA,NA,2016-03-28,2016-05-03,36,S53D158_b_HS,S53D158_b,b,HS,18,6,1,1,2,1,0,0,0,0,NA,NA
IMG_3939.JPG,NA,NA,NA,NA,2016-02-29,2016-05-03,64,S49D147_a_HS,S49D147_a,a,HS,24,6,1,1,3,0,0,0,0,0,NA,NA
IMG_3940.JPG,yes,47,NA,NA,2016-03-05,2016-05-03,59,S57D171_a_HS,S57D171_a,a,HS,18,6,1,1,4,1,0,0,0,0,NA,NA
IMG_3941.JPG,yes,78,NA,NA,2016-03-11,2016-05-03,53,S7D21_a_HS,S7D21_a,a,HS,21,6,1,1,6,1,0,0,0,0,NA,NA
IMG_3942.JPG,NA,NA,NA,NA,2016-02-29,2016-05-03,64,S13D39_a_HS,S13D39_a,a,HS,24,6,1,1,7,0,0,0,0,0,NA,NA
IMG_3943.JPG,NA,NA,NA,NA,2016-03-15,2016-05-03,49,S53D159_a_HS,S53D159_a,a,HS,21,5,1,1,9,1,0,0,0,0,NA,NA
IMG_3944.JPG,NA,NA,NA,NA,2016-03-05,2016-05-03,59,S23D68_a_HS,S23D68_a,a,HS,22,6,1,1,10,3,0,0,0,0,NA,NA
IMG_3945.JPG,NA,NA,NA,NA,2016-03-11,2016-05-03,53,S53D159_a_LY,S53D159_a,a,LY,19,6,1,2,1,0,0,0,0,0,NA,NA
IMG_3946.JPG,NA,NA,NA,NA,2016-03-28,2016-05-03,36,S41D121_b_LY,S41D121_b,b,LY,24,6,1,2,2,0,0,0,0,0,NA,NA
IMG_3950.JPG,NA,NA,NA,NA,2016-03-11,2016-04-12,32,S49D145_b_LY,S49D145_b,b,LY,17,6,3,1,6,0,0,0,0,0,NA,NA
IMG_3951.JPG,NA,NA,NA,NA,2016-03-08,2016-04-12,35,S23D67_a_LY,S23D67_a,a,LY,16,6,2,5,10,1,0,0,0,0,NA,NA
IMG_3952.JPG,NA,NA,NA,NA,2016-03-02,2016-04-12,41,S1D1_a_LY,S1D1_a,a,LY,14,6,2,5,3,0,1,0,0,0,NA,NA
IMG_3953.JPG,NA,NA,NA,NA,2016-03-24,2016-04-12,19,S41D122_a_LY,S41D122_a,a,LY,18,6,2,10,2,0,0,0,0,0,NA,NA
IMG_3954.JPG,NA,NA,NA,NA,2016-03-15,2016-04-12,28,S33D99_b_LY,S33D99_b,b,LY,21,6,2,8,8,0,0,0,0,0,NA,NA
IMG_3955.JPG,NA,NA,NA,NA,2016-03-08,2016-04-12,35,S5D13_a_LY,S5D13_a,a,LY,17,6,3,4,5,0,0,0,0,0,NA,NA
IMG_3956.JPG,NA,NA,NA,NA,2016-02-29,2016-04-12,43,S41D123_a_LY,S41D123_a,a,LY,24,6,2,10,4,0,0,0,0,0,NA,NA
IMG_3957.JPG,NA,NA,NA,NA,2016-03-15,2016-04-12,28,S37D110_a_LY,S37D110_a,a,LY,17,6,2,9,3,0,0,0,0,0,NA,NA
IMG_3958.JPG,NA,NA,NA,NA,2016-03-28,2016-04-12,15,S49D146_b_LY,S49D146_b,b,LY,24,6,3,1,8,0,0,0,0,0,NA,NA
IMG_3959.JPG,NA,NA,NA,NA,2016-03-08,2016-04-12,35,S1D2_a_LY,S1D2_a,a,LY,18,6,2,5,5,0,0,0,0,0,NA,NA
IMG_3960.JPG,NA,NA,NA,NA,2016-03-15,2016-04-12,28,S47D139_b_LY,S47D139_b,b,LY,19,6,3,1,1,0,0,0,0,0,NA,NA
IMG_3961.JPG,NA,NA,NA,NA,2016-03-21,2016-04-12,22,S11D33_b_LY,S11D33_b,b,LY,16,6,2,3,7,0,0,0,0,0,NA,NA
IMG_3962.JPG,NA,NA,NA,NA,2016-03-02,2016-04-12,41,S1D3_a_LY,S1D3_a,a,LY,18,6,2,5,7,0,1,0,0,0,NA,NA
IMG_3963.JPG,NA,NA,NA,NA,2016-03-05,2016-04-12,38,S33D98_a_LY,S33D98_a,a,LY,21,6,2,8,5,0,0,0,0,0,NA,NA
IMG_3964.JPG,NA,NA,NA,NA,2016-03-21,2016-04-12,22,S49D147_b_LY,S49D147_b,b,LY,23,6,3,1,10,1,0,0,0,0,NA,NA
IMG_3965.JPG,NA,NA,NA,NA,2016-03-28,2016-04-12,15,S57D169_a_LY,S57D169_a,a,LY,17,6,3,3,1,0,0,0,0,0,NA,NA
IMG_3966.JPG,NA,NA,NA,NA,2016-02-26,2016-04-12,46,S3D7_a_LY,S3D7_a,a,LY,22,6,2,9,5,0,0,0,0,0,NA,NA
IMG_3967.JPG,NA,NA,NA,NA,2016-03-15,2016-04-12,28,S29D86_a_LY,S29D86_a,a,LY,24,6,2,7,6,0,0,0,0,0,NA,NA
IMG_3969.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S19D55_b_LY,S19D55_b,b,LY,19,6,3,1,1,0,0,0,0,0,NA,NA
IMG_3970.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S53D157_a_LY,S53D157_a,a,LY,17,6,3,1,2,1,0,0,0,0,NA,NA
IMG_3971.JPG,yes,764,yes,NA,2016-03-24,2016-04-26,33,S61D182_b_LY,S61D182_b,b,LY,24,6,3,1,3,0,0,0,0,0,NA,NA
IMG_3972.JPG,NA,NA,NA,NA,2016-03-28,2016-04-26,29,S57D170_b_LY,S57D170_b,b,LY,20,6,3,1,4,0,0,0,0,0,NA,NA
IMG_3973.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S27D81_b_LY,S27D81_b,b,LY,18,6,3,1,5,0,0,0,0,0,NA,NA
IMG_3974.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S55D163_b_LY,S55D163_b,b,LY,17,6,3,1,6,0,0,0,0,0,NA,NA
IMG_3975.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S61D183_a_LY,S61D183_a,a,LY,15,6,3,1,7,0,0,0,0,0,NA,NA
IMG_3976.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S59D177_a_LY,S59D177_a,a,LY,24,6,3,1,8,0,0,0,0,0,NA,NA
IMG_3977.JPG,NA,NA,NA,NA,2016-03-28,2016-04-26,29,S55D164_b_STD,S55D164_b,b,STD,24,6,3,2,7,0,0,0,0,0,NA,NA
IMG_3978.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S57D171_b_LY,S57D171_b,b,LY,16,6,3,1,9,0,0,0,0,0,NA,NA
IMG_3979.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S13D38_b_LY,S13D38_b,b,LY,23,6,3,1,10,0,0,0,0,0,NA,NA
IMG_3980.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S41D121_b_STD,S41D121_b,b,STD,18,6,3,2,1,0,0,0,0,0,NA,NA
IMG_3981.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S59D175_b_STD,S59D175_b,b,STD,24,6,3,2,2,0,0,0,0,0,NA,NA
IMG_3982.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S53D158_b_STD,S53D158_b,b,STD,24,6,3,2,3,0,0,0,0,0,NA,NA
IMG_3983.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S27D79_b_STD,S27D79_b,b,STD,22,6,3,2,4,0,0,0,0,0,NA,NA
IMG_3984.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S27D81_a_STD,S27D81_a,a,STD,17,6,3,2,5,0,0,0,0,0,NA,NA
IMG_3985.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S41D122_a_STD,S41D122_a,a,STD,18,6,3,2,6,0,0,0,0,0,NA,NA
IMG_3986.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S29D86_a_STD,S29D86_a,a,STD,19,6,3,2,8,0,0,0,0,0,NA,NA
IMG_3987.JPG,NA,NA,NA,NA,2016-03-31,2016-04-26,26,S57D169_b_STD,S57D169_b,b,STD,20,6,3,2,9,0,0,0,0,0,NA,NA
IMG_3988.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S33D97_b_STD,S33D97_b,b,STD,17,6,3,2,10,0,0,0,0,0,NA,NA
IMG_3989.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S61D182_a_HS,S61D182_a,a,HS,17,6,3,3,1,1,0,0,0,0,NA,NA
IMG_3990.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S23D68_b_HS,S23D68_b,b,HS,24,6,3,3,3,0,0,0,0,0,NA,NA
IMG_3991.JPG,NA,NA,NA,NA,2016-02-29,2016-04-26,57,S45D135_a_HS,S45D135_a,a,HS,24,6,3,3,4,0,1,0,0,0,NA,NA
IMG_3992.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S59D177_a_HS,S59D177_a,a,HS,21,6,3,3,5,0,0,0,0,0,NA,NA
IMG_3993.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S5D15_b_HS,S5D15_b,b,HS,22,6,3,3,7,0,0,0,0,0,NA,NA
IMG_3994.JPG,NA,NA,NA,NA,2016-03-28,2016-04-26,29,S27D79_b_HS,S27D79_b,b,HS,24,6,3,3,8,0,0,0,0,0,NA,NA
IMG_3995.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S17D50_a_HS,S17D50_a,a,HS,16,6,3,3,9,0,0,0,0,0,NA,NA
IMG_3996.JPG,NA,NA,NA,NA,2016-03-28,2016-04-26,29,S33D99_b_HS,S33D99_b,b,HS,17,5,3,3,10,0,1,0,0,0,NA,NA
IMG_3997.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S27D79_a_LY,S27D79_a,a,LY,17,6,3,4,1,0,0,0,0,0,NA,NA
IMG_3998.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S23D68_b_LY,S23D68_b,b,LY,22,6,3,4,2,0,0,0,0,0,NA,NA
IMG_3999.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S61D183_b_LY,S61D183_b,b,LY,19,6,3,4,3,0,0,0,0,0,NA,NA
IMG_4000.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S45D134_b_LY,S45D134_b,b,LY,19,6,3,4,4,0,0,0,0,0,NA,NA
IMG_4001.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S7D19_b_LY,S7D19_b,b,LY,17,6,3,4,5,0,1,0,0,0,NA,NA
IMG_4002.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S41D121_a_LY,S41D121_a,a,LY,22,6,3,4,6,0,0,0,0,0,NA,NA
IMG_4003.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S35D103_a_LY,S35D103_a,a,LY,23,6,3,4,7,0,0,0,0,0,NA,NA
IMG_4004.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S55D165_b_LY,S55D165_b,b,LY,22,6,3,4,8,0,1,0,0,0,NA,NA
IMG_4005.JPG,NA,NA,NA,NA,2016-03-02,2016-04-26,55,S25D73_a_LY,S25D73_a,a,LY,19,6,3,4,9,0,1,0,0,0,NA,NA
IMG_4006.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S25D75_b_LY,S25D75_b,b,LY,24,6,3,4,10,0,0,0,0,0,NA,NA
IMG_4007.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S61D182_a_STD,S61D182_a,a,STD,17,6,3,5,1,0,0,0,0,0,NA,NA
IMG_4008.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S61D183_a_STD,S61D183_a,a,STD,16,6,3,5,2,0,0,0,0,0,NA,NA
IMG_4009.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S37D109_b_STD,S37D109_b,b,STD,22,6,3,5,3,0,0,0,0,0,NA,NA
IMG_4010.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S3D7_a_STD,S3D7_a,a,STD,15,6,3,5,4,0,0,0,0,0,NA,NA
IMG_4011.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S31D91_a_STD,S31D91_a,a,STD,24,6,3,5,5,0,0,0,0,0,NA,NA
IMG_4012.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S13D38_b_STD,S13D38_b,b,STD,24,6,3,5,6,0,0,0,0,0,NA,NA
IMG_4013.JPG,NA,NA,NA,NA,2016-03-28,2016-04-26,29,S41D122_b_STD,S41D122_b,b,STD,17,6,3,5,7,0,0,0,0,0,NA,NA
IMG_4014.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S45D135_b_STD,S45D135_b,b,STD,24,6,3,5,8,1,1,0,0,0,NA,NA
IMG_4015.JPG,NA,NA,NA,NA,2016-02-29,2016-04-26,57,S33D99_a_STD,S33D99_a,a,STD,21,6,3,5,9,0,0,0,0,0,NA,NA
IMG_4016.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S57D170_b_STD,S57D170_b,b,STD,16,6,3,5,10,0,0,0,0,0,NA,NA
IMG_4017.JPG,NA,NA,NA,NA,2016-03-15,2016-04-26,42,S49D145_b_HS,S49D145_b,b,HS,24,6,3,6,1,1,0,0,0,0,NA,NA
IMG_4018.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S55D165_b_HS,S55D165_b,b,HS,23,6,3,6,2,0,0,0,0,0,NA,NA
IMG_4019.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S59D177_b_HS,S59D177_b,b,HS,20,6,3,6,3,0,1,0,0,0,NA,NA
IMG_4020.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S49D146_b_HS,S49D146_b,b,HS,16,6,3,6,4,0,0,0,0,0,NA,NA
IMG_4021.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S31D92_a_HS,S31D92_a,a,HS,20,6,3,6,5,1,1,0,1,0,NA,NA
IMG_4022.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S57D171_b_HS,S57D171_b,b,HS,23,6,3,6,6,0,0,0,0,0,NA,NA
IMG_4023.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S31D93_a_HS,S31D93_a,a,HS,18,6,3,6,7,0,0,0,0,0,NA,NA
IMG_4024.JPG,NA,NA,NA,NA,2016-03-05,2016-04-26,52,S49D146_a_HS,S49D146_a,a,HS,17,6,3,6,8,0,0,0,0,0,NA,NA
IMG_4025.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S27D81_b_HS,S27D81_b,b,HS,21,6,3,6,9,0,0,0,0,0,NA,NA
IMG_4026.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S37D110_b_HS,S37D110_b,b,HS,24,6,3,6,10,2,0,0,1,0,NA,NA
IMG_4027.JPG,NA,NA,NA,NA,2016-03-24,2016-04-26,33,S31D91_b_LY,S31D91_b,b,LY,21,6,3,7,1,0,0,0,0,0,NA,NA
IMG_4028.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S27D80_b_LY,S27D80_b,b,LY,24,6,3,7,2,0,0,0,0,0,NA,NA
IMG_4029.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S31D92_a_LY,S31D92_a,a,LY,21,6,3,7,3,0,0,0,0,0,NA,NA
IMG_4030.JPG,NA,NA,NA,NA,2016-03-11,2016-04-26,46,S33D99_a_LY,S33D99_a,a,LY,24,6,3,7,4,0,0,0,0,0,NA,NA
IMG_4031.JPG,NA,NA,NA,NA,2016-03-21,2016-04-26,36,S7D21_b_STD,S7D21_b,b,STD,22,6,3,8,1,1,0,0,0,0,NA,NA
IMG_4032.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S45D133_a_HS,S45D133_a,a,HS,24,6,3,9,3,1,0,0,0,0,NA,NA
IMG_4033.JPG,NA,NA,NA,NA,2016-03-08,2016-04-26,49,S9D26_a_STD,S9D26_a,a,STD,22,6,3,8,4,0,0,0,0,0,NA,NA
