prop_data,prop_train,lower,r,MSD
0.5,0.8,41,0.7447352365030069,0.16883490501396264
0.5,0.8,42,0.7545923234748532,0.16277753004878817
0.5,0.8,43,0.7637431377642905,0.15709744154296196
0.5,0.8,44,0.772867578101589,0.1521268900971174
0.5,0.8,45,0.7790029818609978,0.1486193376618233
0.5,0.8,46,0.7843842326278128,0.14618575788895435
0.5,0.8,47,0.78900017248993,0.14272580579755395
0.5,0.8,48,0.7969920431028188,0.13974007818751946
0.5,0.8,49,0.7966067183327952,0.13996904004139094
0.5,0.8,50,0.8001260101740844,0.13796257430252126
0.5,0.9,40,0.7089318231147439,0.1755624375649751
0.5,0.9,41,0.7244227015274812,0.16533456125726995
0.5,0.9,42,0.7341068038460309,0.16174083206265313
0.5,0.9,43,0.7421894719976806,0.15672946330803714
0.5,0.9,44,0.7513885203160147,0.15211260296036969
0.5,0.9,45,0.759960210586033,0.14747595530777752
0.5,0.9,46,0.7650437385563141,0.14465116177457524
0.5,0.9,47,0.7710006082669012,0.14276955411567263
0.5,0.9,48,0.7734196067228098,0.1398834835145169
0.5,0.9,49,0.7776088113655959,0.13691231897509443
0.5,0.9,50,0.7815868113591825,0.1354918738550809
0.6000000000000001,0.1,40,0.684818411285838,0.30934161550886097
0.6000000000000001,0.1,41,0.7047049141648484,0.2963452039564514
0.6000000000000001,0.1,42,0.7167003549816373,0.28629894715440063
0.6000000000000001,0.1,43,0.7297768178528993,0.27735512069040696
0.6000000000000001,0.1,44,0.7409416862141558,0.27246741116684065
0.6000000000000001,0.1,45,0.7486385595711686,0.264147200219643
0.6000000000000001,0.1,46,0.7558036833384177,0.2594540814495639
0.6000000000000001,0.1,47,0.7633254513795522,0.2521903755042578
0.6000000000000001,0.1,48,0.7661530264785256,0.24825436286647265
0.6000000000000001,0.1,49,0.7729721578844273,0.2474409291222599
0.6000000000000001,0.1,50,0.7737020981334192,0.24154326184455993
0.6000000000000001,0.2,40,0.746588110412628,0.2070572724985909
0.6000000000000001,0.2,41,0.7581321818877323,0.19868622085113294
0.6000000000000001,0.2,42,0.7707535646174429,0.19205689552957103
0.6000000000000001,0.2,43,0.7790734100971305,0.1862198170696099
0.6000000000000001,0.2,44,0.7874094608153718,0.18094064484069075
0.6000000000000001,0.2,45,0.7907174395991444,0.17693779115576203
0.6000000000000001,0.2,46,0.7954288742627366,0.17379712406320982
0.6000000000000001,0.2,47,0.8023625260946295,0.16988115553799474
0.6000000000000001,0.2,48,0.8051818015372493,0.16810112125444213
0.6000000000000001,0.2,49,0.8066739612615373,0.16635480321175974
0.6000000000000001,0.2,50,0.8130640060817783,0.1643213614572178
0.6000000000000001,0.30000000000000004,40,0.7498655383219066,0.18954571238301235
0.6000000000000001,0.30000000000000004,41,0.7613139830991339,0.18150744182104847
0.6000000000000001,0.30000000000000004,42,0.7730781282813539,0.1757744926236538
0.6000000000000001,0.30000000000000004,43,0.7776478636461425,0.17222370527825703
0.6000000000000001,0.30000000000000004,44,0.7883129494438594,0.1652641372592052
0.6000000000000001,0.30000000000000004,45,0.7918782288109814,0.16194234502254626
0.6000000000000001,0.30000000000000004,46,0.7970858132145267,0.15853949884397986
0.6000000000000001,0.30000000000000004,47,0.802020472174556,0.154845711039519
0.6000000000000001,0.30000000000000004,48,0.8078718185960655,0.15330055275300047
0.6000000000000001,0.30000000000000004,49,0.8070122449628321,0.1537964477336363
0.6000000000000001,0.30000000000000004,50,0.8099682829190953,0.1510546748388666
0.6000000000000001,0.4,40,0.7496360167630457,0.1821907676681768
0.6000000000000001,0.4,41,0.7583538954564599,0.1757689254565278
0.6000000000000001,0.4,42,0.7721951601976031,0.17004435123026201
0.6000000000000001,0.4,43,0.7804937978093727,0.16310970260522253
0.6000000000000001,0.4,44,0.7863376240825397,0.1584240230989875
0.6000000000000001,0.4,45,0.791194252410495,0.15437425557643267
0.6000000000000001,0.4,46,0.7969039255124469,0.15311075004270142
0.6000000000000001,0.4,47,0.8028523429699587,0.14881781796383492
0.6000000000000001,0.4,48,0.8057914329053516,0.14642229040908666
0.6000000000000001,0.4,49,0.810008494174259,0.14580618238399967
0.6000000000000001,0.4,50,0.8129912303169416,0.1432792111112361
0.6000000000000001,0.5,40,0.7449142731713541,0.1798590361695075
0.6000000000000001,0.5,41,0.7591509870728868,0.17139071944272916
0.6000000000000001,0.5,42,0.7693927372665358,0.16564237126644538
0.6000000000000001,0.5,43,0.7791879677568132,0.16049365901346352
0.6000000000000001,0.5,44,0.7862772465877144,0.15659988709424746
0.6000000000000001,0.5,45,0.7941043907679795,0.1513154720213531
0.6000000000000001,0.5,46,0.7956903468916442,0.14933524867562548
0.6000000000000001,0.5,47,0.801026620821872,0.14552619823042562
0.6000000000000001,0.5,48,0.8039777491177109,0.14421269308695073
0.6000000000000001,0.5,49,0.8073763670364544,0.14227383214805522
0.6000000000000001,0.5,50,0.811228098922127,0.13974688613121228
0.6000000000000001,0.6,40,0.7442554894221419,0.1778897856008917
0.6000000000000001,0.6,41,0.7595911582139541,0.1691764902296835
0.6000000000000001,0.6,42,0.7671254919724142,0.16248566806368475
0.6000000000000001,0.6,43,0.7752414096912942,0.15884669115184208
0.6000000000000001,0.6,44,0.7834571408603709,0.15388129629537978
0.6000000000000001,0.6,45,0.7900976257043584,0.15048446938020352
