"setDate"	"flipDate"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartM"	"status"
"2016-03-11"	"2016-05-13"	63	65	"S7D21_b"	"S7D21_b_LY"	"S7"	"D21"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-20"	60	62	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-23"	63	65	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-23"	63	65	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-27"	67	69	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	2
"2016-03-11"	"2016-03-29"	18	20	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-04"	24	26	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S9D25_a"	"S9D25_a_LY"	"S9"	"D25"	"a"	"LY"	6	2
"2016-02-26"	"2016-03-25"	28	30	"S9D25_a"	"S9D25_a_STD"	"S9"	"D25"	"a"	"STD"	6	2
"2016-02-26"	"2016-04-01"	35	37	"S9D25_a"	"S9D25_a_STD"	"S9"	"D25"	"a"	"STD"	6	2
"2016-02-26"	"2016-04-08"	42	44	"S9D25_a"	"S9D25_a_STD"	"S9"	"D25"	"a"	"STD"	6	2
"2016-03-05"	"2016-04-01"	27	29	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-05"	"2016-04-15"	41	43	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-05"	"2016-04-19"	45	47	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-05"	"2016-04-25"	51	53	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-05"	"2016-05-06"	62	64	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-05"	"2016-05-06"	62	64	"S9D26_a"	"S9D26_a_LY"	"S9"	"D26"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-22"	45	47	"S9D26_a"	"S9D26_a_STD"	"S9"	"D26"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S9D26_a"	"S9D26_a_STD"	"S9"	"D26"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S9D26_a"	"S9D26_a_STD"	"S9"	"D26"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S9D26_a"	"S9D26_a_STD"	"S9"	"D26"	"a"	"STD"	6	2
"2016-02-29"	"2016-03-18"	18	20	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-03-18"	18	20	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-03-18"	18	20	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-03-21"	21	23	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-01"	32	34	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-01"	32	34	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-01"	32	34	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-12"	43	45	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-29"	60	62	"S9D27_a"	"S9D27_a_HS"	"S9"	"D27"	"a"	"HS"	6	2
"2016-02-29"	"2016-03-28"	28	30	"S9D27_a"	"S9D27_a_LY"	"S9"	"D27"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-18"	49	51	"S9D27_a"	"S9D27_a_LY"	"S9"	"D27"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-22"	53	55	"S9D27_a"	"S9D27_a_LY"	"S9"	"D27"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-22"	53	55	"S9D27_a"	"S9D27_a_LY"	"S9"	"D27"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S9D27_a"	"S9D27_a_LY"	"S9"	"D27"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-04"	27	29	"S9D27_a"	"S9D27_a_STD"	"S9"	"D27"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S9D27_a"	"S9D27_a_STD"	"S9"	"D27"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-11"	31	33	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-15"	35	37	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S9D27_b"	"S9D27_b_LY"	"S9"	"D27"	"b"	"LY"	6	2
"2016-03-21"	"2016-04-08"	18	20	"S9D27_b"	"S9D27_b_STD"	"S9"	"D27"	"b"	"STD"	6	2
"2016-03-21"	"2016-04-08"	18	20	"S9D27_b"	"S9D27_b_STD"	"S9"	"D27"	"b"	"STD"	6	2
"2016-03-21"	"2016-04-25"	35	37	"S9D27_b"	"S9D27_b_STD"	"S9"	"D27"	"b"	"STD"	6	2
"2016-03-21"	"2016-04-25"	35	37	"S9D27_b"	"S9D27_b_STD"	"S9"	"D27"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-09"	49	51	"S9D27_b"	"S9D27_b_STD"	"S9"	"D27"	"b"	"STD"	6	2
"2016-03-05"	"2016-03-15"	10	12	"S17D50_a"	"S17D50_a_HS"	"S17"	"D50"	"a"	"HS"	6	3
"2016-03-11"	"2016-03-25"	14	16	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	6	3
"2016-03-11"	"2016-03-25"	14	16	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	6	3
"2016-03-11"	"2016-03-28"	17	19	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	3
"2016-03-11"	"2016-03-21"	10	12	"S1D3_b"	"S1D3_b_HS"	"S1"	"D3"	"b"	"HS"	6	3
"2016-03-15"	"2016-03-18"	3	5	"S1D3_b"	"S1D3_b_STD"	"S1"	"D3"	"b"	"STD"	6	3
"2016-03-28"	"2016-04-08"	11	13	"S23D68_b"	"S23D68_b_STD"	"S23"	"D68"	"b"	"STD"	6	3
"2016-03-28"	"2016-04-25"	28	30	"S25D73_a"	"S25D73_a_HS"	"S25"	"D73"	"a"	"HS"	6	3
"2016-03-21"	"2016-04-19"	29	31	"S25D75_b"	"S25D75_b_HS"	"S25"	"D75"	"b"	"HS"	6	3
"2016-03-21"	"2016-04-01"	11	13	"S27D79_b"	"S27D79_b_STD"	"S27"	"D79"	"b"	"STD"	6	3
"2016-03-21"	"2016-04-25"	35	37	"S27D79_b"	"S27D79_b_STD"	"S27"	"D79"	"b"	"STD"	6	3
"2016-03-05"	"2016-04-25"	51	53	"S27D81_a"	"S27D81_a_STD"	"S27"	"D81"	"a"	"STD"	6	3
"2016-03-11"	"2016-04-01"	21	23	"S29D85_a"	"S29D85_a_HS"	"S29"	"D85"	"a"	"HS"	6	3
"2016-02-26"	"2016-03-11"	14	16	"S29D85_a"	"S29D85_a_STD"	"S29"	"D85"	"a"	"STD"	6	3
"2016-03-15"	"2016-03-25"	10	12	"S31D93_a"	"S31D93_a_LY"	"S31"	"D93"	"a"	"LY"	6	3
"2016-03-15"	"2016-03-25"	10	12	"S31D93_a"	"S31D93_a_LY"	"S31"	"D93"	"a"	"LY"	6	3
"2016-03-15"	"2016-04-01"	17	19	"S31D93_a"	"S31D93_a_STD"	"S31"	"D93"	"a"	"STD"	6	3
"2016-03-02"	"2016-03-11"	9	11	"S33D97_a"	"S33D97_a_LY"	"S33"	"D97"	"a"	"LY"	6	3
"2016-03-02"	"2016-03-14"	12	14	"S33D97_a"	"S33D97_a_LY"	"S33"	"D97"	"a"	"LY"	6	3
"2016-03-15"	"2016-03-25"	10	12	"S33D97_b"	"S33D97_b_STD"	"S33"	"D97"	"b"	"STD"	6	3
"2016-03-15"	"2016-04-12"	28	30	"S33D98_b"	"S33D98_b_LY"	"S33"	"D98"	"b"	"LY"	6	3
"2016-03-11"	"2016-04-04"	24	26	"S35D103_a"	"S35D103_a_LY"	"S35"	"D103"	"a"	"LY"	6	3
"2016-03-15"	"2016-03-28"	13	15	"S35D104_a"	"S35D104_a_STD"	"S35"	"D104"	"a"	"STD"	6	3
"2016-02-26"	"2016-03-15"	18	20	"S3D7_a"	"S3D7_a_LY"	"S3"	"D7"	"a"	"LY"	6	3
"2016-03-21"	"2016-04-01"	11	13	"S3D9_b"	"S3D9_b_STD"	"S3"	"D9"	"b"	"STD"	6	3
"2016-03-21"	"2016-05-06"	46	48	"S41D121_a"	"S41D121_a_LY"	"S41"	"D121"	"a"	"LY"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S41D123_a"	"S41D123_a_HS"	"S41"	"D123"	"a"	"HS"	6	3
"2016-03-08"	"2016-04-01"	24	26	"S45D133_a"	"S45D133_a_HS"	"S45"	"D133"	"a"	"HS"	6	3
"2016-03-15"	"2016-05-13"	59	61	"S45D135_a"	"S45D135_a_LY"	"S45"	"D135"	"a"	"LY"	6	3
"2016-03-11"	"2016-03-18"	7	9	"S45D135_b"	"S45D135_b_HS"	"S45"	"D135"	"b"	"HS"	6	3
"2016-03-05"	"2016-03-25"	20	22	"S49D146_a"	"S49D146_a_HS"	"S49"	"D146"	"a"	"HS"	6	3
"2016-03-28"	"2016-04-18"	21	23	"S49D146_b"	"S49D146_b_LY"	"S49"	"D146"	"b"	"LY"	6	3
"2016-03-24"	"2016-03-25"	1	3	"S53D157_a"	"S53D157_a_LY"	"S53"	"D157"	"a"	"LY"	6	3
"2016-03-28"	"2016-05-09"	42	44	"S53D157_b"	"S53D157_b_LY"	"S53"	"D157"	"b"	"LY"	6	3
"2016-03-11"	"2016-05-06"	56	58	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	6	3
"2016-03-21"	"2016-03-28"	7	9	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S55D163_b"	"S55D163_b_STD"	"S55"	"D163"	"b"	"STD"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S55D164_a"	"S55D164_a_STD"	"S55"	"D164"	"a"	"STD"	6	3
"2016-03-11"	"2016-04-04"	24	26	"S55D164_b"	"S55D164_b_LY"	"S55"	"D164"	"b"	"LY"	6	3
"2016-03-02"	"2016-04-01"	30	32	"S55D165_a"	"S55D165_a_STD"	"S55"	"D165"	"a"	"STD"	6	3
"2016-03-31"	"2016-05-02"	32	34	"S57D169_b"	"S57D169_b_STD"	"S57"	"D169"	"b"	"STD"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S59D176_a"	"S59D176_a_STD"	"S59"	"D176"	"a"	"STD"	6	3
"2016-03-02"	"2016-03-18"	16	18	"S5D13_b"	"S5D13_b_HS"	"S5"	"D13"	"b"	"HS"	6	3
"2016-03-02"	"2016-03-18"	16	18	"S5D13_b"	"S5D13_b_HS"	"S5"	"D13"	"b"	"HS"	6	3
"2016-03-11"	"2016-03-21"	10	12	"S5D14_b"	"S5D14_b_STD"	"S5"	"D14"	"b"	"STD"	6	3
"2016-03-05"	"2016-04-04"	30	32	"S61D181_a"	"S61D181_a_STD"	"S61"	"D181"	"a"	"STD"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S61D182_a"	"S61D182_a_STD"	"S61"	"D182"	"a"	"STD"	6	3
"2016-03-08"	"2016-04-18"	41	43	"S61D182_a"	"S61D182_a_STD"	"S61"	"D182"	"a"	"STD"	6	3
"2016-03-24"	"2016-04-08"	15	17	"S61D182_b"	"S61D182_b_LY"	"S61"	"D182"	"b"	"LY"	6	3
"2016-03-05"	"2016-04-25"	51	53	"S61D183_a"	"S61D183_a_LY"	"S61"	"D183"	"a"	"LY"	6	3
"2016-03-08"	"2016-03-11"	3	5	"S61D183_a"	"S61D183_a_STD"	"S61"	"D183"	"a"	"STD"	6	3
"2016-03-08"	"2016-03-21"	13	15	"S61D183_a"	"S61D183_a_STD"	"S61"	"D183"	"a"	"STD"	6	3
"2016-03-08"	"2016-03-21"	13	15	"S7D21_a"	"S7D21_a_STD"	"S7"	"D21"	"a"	"STD"	6	3
"2016-03-21"	"2016-04-15"	25	27	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	3
"2016-03-21"	"2016-04-19"	29	31	"S7D21_b"	"S7D21_b_STD"	"S7"	"D21"	"b"	"STD"	6	3
