"setDate"	"flipDate"	"days"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartF"	"status"
"2016-03-11"	"2016-04-26"	46	46	48	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-04-29"	49	49	51	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-03"	53	53	55	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-06"	56	56	58	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-10"	60	60	62	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-10"	60	60	62	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-10"	60	60	62	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-13"	63	63	65	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-13"	63	63	65	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-16"	66	66	68	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-11"	"2016-05-20"	70	70	72	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	16	2
"2016-03-24"	"2016-04-22"	29	29	31	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-04-29"	36	36	38	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-02"	39	39	41	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-06"	43	43	45	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-06"	43	43	45	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-06"	43	43	45	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-06"	43	43	45	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-09"	46	46	48	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-10"	47	47	49	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-13"	50	50	52	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-13"	50	50	52	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-16"	53	53	55	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-16"	53	53	55	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-16"	53	53	55	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-17"	54	54	56	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-29"	52	52	54	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-02"	55	55	57	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-10"	63	63	65	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-13"	66	66	68	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-16"	69	69	71	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-20"	73	73	75	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-23"	76	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-08"	"2016-05-27"	80	80	82	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	21	2
"2016-03-21"	"2016-03-25"	4	4	6	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-04-12"	22	22	24	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-04-22"	32	32	34	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-09"	49	49	51	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-10"	50	50	52	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-13"	53	53	55	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-13"	53	53	55	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-13"	53	53	55	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-16"	56	56	58	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-16"	56	56	58	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-23"	63	63	65	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-23"	63	63	65	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-21"	"2016-05-27"	67	67	69	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	19	2
"2016-03-05"	"2016-04-01"	27	27	29	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-01"	27	27	29	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-01"	27	27	29	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-04"	30	30	32	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-08"	34	34	36	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-11"	37	37	39	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-11"	37	37	39	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-15"	41	41	43	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-15"	41	41	43	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-25"	51	51	53	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-25"	51	51	53	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-04-29"	55	55	57	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-05-02"	58	58	60	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-05"	"2016-05-06"	62	62	64	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	15	2
"2016-03-02"	"2016-03-29"	27	27	29	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-04"	33	33	35	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-08"	37	37	39	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-15"	44	44	46	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-19"	48	48	50	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-19"	48	48	50	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-19"	48	48	50	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-04-22"	51	51	53	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-02"	61	61	63	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-02"	61	61	63	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-02"	61	61	63	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-06"	65	65	67	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-06"	65	65	67	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-06"	65	65	67	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-06"	65	65	67	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-09"	68	68	70	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-02"	"2016-05-09"	68	68	70	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	17	2
"2016-03-08"	"2016-03-29"	21	21	23	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-05"	28	28	30	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-12"	35	35	37	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-12"	35	35	37	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-22"	45	45	47	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-29"	52	52	54	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-04-29"	52	52	54	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-05-03"	56	56	58	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-05-06"	59	59	61	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-05-10"	63	63	65	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-05-10"	63	63	65	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-05-13"	66	66	68	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	19	2
"2016-03-08"	"2016-03-14"	6	6	8	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-03-29"	21	21	23	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-04"	27	27	29	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-08"	31	31	33	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-08"	31	31	33	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-15"	38	38	40	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-15"	38	38	40	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-15"	38	38	40	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-18"	41	41	43	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-18"	41	41	43	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-22"	45	45	47	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-22"	45	45	47	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-25"	48	48	50	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-05-03"	56	56	58	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-15"	31	31	33	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-18"	34	34	36	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-26"	42	42	44	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-04-26"	42	42	44	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-02"	48	48	50	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-06"	52	52	54	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-09"	55	55	57	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-13"	59	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-16"	62	62	64	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-16"	62	62	64	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-15"	"2016-05-16"	62	62	64	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	24	2
"2016-03-08"	"2016-03-18"	10	10	12	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-03-21"	13	13	15	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-01"	24	24	26	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-01"	24	24	26	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-01"	24	24	26	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-01"	24	24	26	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-04"	27	27	29	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-08"	31	31	33	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-15"	38	38	40	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-18"	41	41	43	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-25"	48	48	50	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-25"	48	48	50	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-25"	48	48	50	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-25"	48	48	50	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-04-26"	49	49	51	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	17	2
"2016-03-08"	"2016-03-28"	20	20	22	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-04-11"	34	34	36	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-04-19"	42	42	44	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-06"	59	59	61	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-09"	62	62	64	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-09"	62	62	64	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-09"	62	62	64	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-13"	66	66	68	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-13"	66	66	68	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	16	2
