setDate	flipDate	days	fID	repl	treat	NstartF	NstartM	box	ccoord	rcoord	deadF	deadM 	cens	carriedF	carriedM	censSex	notes	flipper	time				
3/11/16	5/10/16	60	S1D2_b	b	LY	16	6	4	1	4	1	0	0	0	0			etn					
3/11/16	5/13/16	63	S1D2_b	b	LY	16	6	4	1	4	1	0	0	0	0			etn					
3/11/16	5/16/16	66	S1D2_b	b	LY	16	6	4	1	4	1	0	0	0	0			Nick					
3/11/16	5/17/16	67	S1D2_b	b	LY	16	6	4	1	4	0	0	0	0	0			Michael					
3/11/16	5/20/16	70	S1D2_b	b	LY	16	6	4	1	4	1	0	0	0	0			Nick					
3/11/16	5/23/16	73	S1D2_b	b	LY	16	6	4	1	4	2	0	0	0	0			Nick					
3/11/16	5/24/16	74	S1D2_b	b	LY	16	6	4	1	4	0	0	0	0	0			etn					
3/11/16	5/27/16	77	S1D2_b	b	LY	16	6	4	1	4	6	1	0	0	0			Nick					
3/11/16	5/30/16	80	S1D2_b	b	LY	16	6	4	1	4	0	0	0	0	0								
3/11/16	5/31/16	81	S1D2_b	b	LY	16	6	4	1	4	0	0	0	0	0			Enoch					
3/11/16	6/3/16	84	S1D2_b	b	LY	16	6	4	1	4	0	1	0	0	0			Enoch					
3/11/16	6/6/16	87	S1D2_b	b	LY	16	6	4	1	4	1	1	0	0	0		end	Michael					
3/15/16	3/18/16	3	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	3/21/16	6	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	3/22/16	7	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0			mr					
3/15/16	3/25/16	10	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	3/28/16	13	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	3/29/16	14	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	4/1/16	17	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			egk					
3/15/16	4/4/16	20	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	4/5/16	21	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	4/8/16	24	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			egk					
3/15/16	4/11/16	27	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0								
3/15/16	4/12/16	28	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	4/15/16	31	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	4/18/16	34	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	4/19/16	35	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0								
3/15/16	4/22/16	38	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0			Nick					
3/15/16	4/25/16	41	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	4/26/16	42	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			mr					
3/15/16	4/29/16	45	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	5/2/16	48	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	5/3/16	49	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			mr					
3/15/16	5/6/16	52	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0			egk					
3/15/16	5/9/16	55	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	5/10/16	56	S1D2_b	b	STD	16	6	3	8	5	1	1	0	0	0			etn					
3/15/16	5/13/16	59	S1D2_b	b	STD	16	6	3	8	5	1	1	0	0	0			mr					
3/15/16	5/16/16	62	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0			Nick					
3/15/16	5/17/16	63	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			Enoch					
3/15/16	5/20/16	66	S1D2_b	b	STD	16	6	3	8	5	1	0	0	0	0			Nick					
3/15/16	5/23/16	69	S1D2_b	b	STD	16	6	3	8	5	6	1	0	0	0			Nick					
3/15/16	5/24/16	70	S1D2_b	b	STD	16	6	3	8	5	0	0	0	0	0			etn					
3/15/16	5/27/16	73	S1D2_b	b	STD	16	6	3	8	5	2	0	0	0	0			etn					
3/15/16	5/30/16	76	S1D2_b	b	STD	16	6	3	8	5	2	0	0	0	0		end	etn					
3/5/16	3/7/16	2	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/8/16	3	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/11/16	6	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/14/16	9	S1D3_a	a	HS	21	6	2	2	6	1	0	0	0	0								
3/5/16	3/15/16	10	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/18/16	13	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/21/16	16	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	3/22/16	17	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			mr					
3/5/16	3/25/16	20	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	3/28/16	23	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	3/29/16	24	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	4/1/16	27	S1D3_a	a	HS	21	6	2	2	6	6	1	0	0	0			mr					
3/5/16	4/4/16	30	S1D3_a	a	HS	21	6	2	2	6	1	1	0	0	0			etn					
3/5/16	4/5/16	31	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	4/8/16	34	S1D3_a	a	HS	21	6	2	2	6	2	0	0	0	0			egk					
3/5/16	4/11/16	37	S1D3_a	a	HS	21	6	2	2	6	2	0	0	0	0								
3/5/16	4/12/16	38	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	4/15/16	41	S1D3_a	a	HS	21	6	2	2	6	2	0	0	0	0								
3/5/16	4/18/16	44	S1D3_a	a	HS	21	6	2	2	6	1	0	0	0	0								
3/5/16	4/19/16	45	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0								
3/5/16	4/22/16	48	S1D3_a	a	HS	21	6	2	2	6	1	0	0	0	0			etn					
3/5/16	4/25/16	51	S1D3_a	a	HS	21	6	2	2	6	3	0	0	1	0			etn					
3/5/16	4/26/16	52	S1D3_a	a	HS	21	6	2	2	6	1	1	0	0	1			etn					
3/5/16	4/29/16	55	S1D3_a	a	HS	21	6	2	2	6	0	1	0	0	0			Nick					
3/5/16	5/2/16	58	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	5/3/16	59	S1D3_a	a	HS	21	6	2	2	6	1	0	0	1	0			etn					
3/5/16	5/6/16	62	S1D3_a	a	HS	21	6	2	2	6	1	2	0	0	0			etn					
3/5/16	5/9/16	65	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	5/10/16	66	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			egk					
3/5/16	5/13/16	69	S1D3_a	a	HS	21	6	2	2	6	1	0	0	0	0			Siri					
3/5/16	5/16/16	72	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			etn					
3/5/16	5/17/16	73	S1D3_a	a	HS	21	6	2	2	6	0	0	0	0	0			Michael					
3/5/16	5/20/16	76	S1D3_a	a	HS	21	6	2	2	6	0	1	0	0	0		end	etn					
3/2/16	3/4/16	2	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/7/16	5	S1D3_a	a	LY	24	6	2	3	8	1	0	0	0	0								
3/2/16	3/8/16	6	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/11/16	9	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/14/16	12	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/15/16	13	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/18/16	16	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/21/16	19	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	3/22/16	20	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			mr					
3/2/16	3/25/16	23	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	3/28/16	26	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	3/29/16	27	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	4/1/16	30	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			mr					
3/2/16	4/4/16	33	S1D3_a	a	LY	24	6	2	3	8	1	0	0	0	0			etn					
3/2/16	4/5/16	34	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	4/8/16	37	S1D3_a	a	LY	24	6	2	3	8	1	1	0	0	0			egk					
3/2/16	4/11/16	40	S1D3_a	a	LY	24	6	2	3	8	3	0	0	0	0								
3/2/16	4/12/16	41	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0								
3/2/16	4/15/16	44	S1D3_a	a	LY	24	6	2	3	8	1	1	0	0	0								
3/2/16	4/18/16	47	S1D3_a	a	LY	24	6	2	3	8	1	0	0	0	0								
3/2/16	4/19/16	48	S1D3_a	a	LY	24	6	2	3	8	1	1	0	0	0								
3/2/16	4/22/16	51	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	4/25/16	54	S1D3_a	a	LY	24	6	2	3	8	2	0	0	0	0			etn					
3/2/16	4/26/16	55	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	4/29/16	58	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			Nick					
3/2/16	5/2/16	61	S1D3_a	a	LY	24	6	2	3	8	0	1	0	0	0			etn					
3/2/16	5/3/16	62	S1D3_a	a	LY	24	6	2	3	8	1	0	0	0	0			etn					
3/2/16	5/6/16	65	S1D3_a	a	LY	24	6	2	3	8	4	0	0	0	0			etn					
3/2/16	5/9/16	68	S1D3_a	a	LY	24	6	2	3	8	2	1	0	0	0			etn					
3/2/16	5/10/16	69	S1D3_a	a	LY	24	6	2	3	8	3	0	0	0	0			egk					
3/2/16	5/13/16	72	S1D3_a	a	LY	24	6	2	3	8	2	0	0	0	0			Siri					
3/2/16	5/16/16	75	S1D3_a	a	LY	24	6	2	3	8	0	0	0	0	0			etn					
3/2/16	5/17/16	76	S1D3_a	a	LY	24	6	2	3	8	1	0	0	0	0		end	Michael					
3/8/16	3/11/16	3	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	3/14/16	6	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	3/15/16	7	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	3/18/16	10	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	3/21/16	13	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	3/22/16	14	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			mr					
3/8/16	3/25/16	17	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	3/28/16	20	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	3/29/16	21	S1D3_a	a	STD	18	6	2	10	3	2	0	0	0	0			etn					
3/8/16	4/1/16	24	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			mr					
3/8/16	4/4/16	27	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	4/5/16	28	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	4/8/16	31	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			egk					
3/8/16	4/11/16	34	S1D3_a	a	STD	18	6	2	10	3	2	0	0	0	0								
3/8/16	4/12/16	35	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0								
3/8/16	4/15/16	38	S1D3_a	a	STD	18	6	2	10	3	0	1	0	0	0								
3/8/16	4/18/16	41	S1D3_a	a	STD	18	6	2	10	3	2	1	0	0	0								
3/8/16	4/19/16	42	S1D3_a	a	STD	18	6	2	10	3	1	0	0	0	0								
3/8/16	4/22/16	45	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	4/25/16	48	S1D3_a	a	STD	18	6	2	10	3	1	0	0	0	0			etn					
3/8/16	4/26/16	49	S1D3_a	a	STD	18	6	2	10	3	0	1	0	0	0			etn					
3/8/16	4/29/16	52	S1D3_a	a	STD	18	6	2	10	3	3	2	0	0	0			etn					
3/8/16	5/2/16	55	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	5/3/16	56	S1D3_a	a	STD	18	6	2	10	3	0	0	0	0	0			etn					
3/8/16	5/6/16	59	S1D3_a	a	STD	18	6	2	10	3	5	0	0	0	0			etn					
3/8/16	5/9/16	62	S1D3_a	a	STD	18	6	2	10	3	1	0	0	0	0			etn					
3/8/16	5/10/16	63	S1D3_a	a	STD	18	6	2	10	3	1	0	0	0	0			egk					
3/8/16	5/13/16	66	S1D3_a	a	STD	18	6	2	10	3	1	0	0	0	0		end	Siri					
3/11/16	3/14/16	3	S1D3_b	a	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	3/15/16	4	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0								
3/11/16	3/18/16	7	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0								
3/11/16	3/21/16	10	S1D3_b	b	HS	16	6	2	8	3	0	0	1	0	0								
3/11/16	3/22/16	11	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			mr					
3/11/16	3/25/16	14	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	3/28/16	17	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0			etn					
3/11/16	3/29/16	18	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	4/1/16	21	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			mr					
3/11/16	4/4/16	24	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0		very degraded	etn					
3/11/16	4/5/16	25	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	4/8/16	28	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0			egk					
3/11/16	4/11/16	31	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0								
3/11/16	4/12/16	32	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0								
3/11/16	4/15/16	35	S1D3_b	b	HS	16	6	2	8	3	3	0	0	0	0								
3/11/16	4/18/16	38	S1D3_b	b	HS	16	6	2	8	3	2	1	0	0	0								
3/11/16	4/19/16	39	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0								
3/11/16	4/22/16	42	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	4/25/16	45	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	4/26/16	46	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	4/29/16	49	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	5/2/16	52	S1D3_b	b	HS	16	6	2	8	3	0	1	0	0	0			etn					
3/11/16	5/3/16	53	S1D3_b	b	HS	16	6	2	8	3	1	0	0	0	0			etn					
3/11/16	5/6/16	56	S1D3_b	b	HS	16	6	2	8	3	4	0	0	0	0			etn					
3/11/16	5/9/16	59	S1D3_b	b	HS	16	6	2	8	3	0	0	0	0	0			etn					
3/11/16	5/10/16	60	S1D3_b	b	HS	16	6	2	8	3	0	1	0	0	0			egk					
3/11/16	5/13/16	63	S1D3_b	b	HS	16	6	2	8	3	1	1	0	0	0		end	Siri					
3/11/16	3/15/16	4	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	3/18/16	7	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	3/21/16	10	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	3/22/16	11	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			mr					
3/11/16	3/25/16	14	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	3/28/16	17	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	3/29/16	18	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	4/1/16	21	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			mr					
3/11/16	4/4/16	24	S1D3_b	b	LY	16	6	2	3	7	1	0	0	0	0			etn					
3/11/16	4/5/16	25	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	4/8/16	28	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			egk					
3/11/16	4/11/16	31	S1D3_b	b	LY	16	6	2	3	7	1	2	0	0	0								
3/11/16	4/12/16	32	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	4/15/16	35	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	4/18/16	38	S1D3_b	b	LY	16	6	2	3	7	0	1	0	0	0								
3/11/16	4/19/16	39	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	4/22/16	42	S1D3_b	b	LY	16	6	2	3	7	0	1	0	0	0			etn					
3/11/16	4/25/16	45	S1D3_b	b	LY	16	6	2	3	7	1	0	0	0	0			etn					
3/11/16	4/26/16	46	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	4/29/16	49	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			Nick					
3/11/16	5/2/16	52	S1D3_b	b	LY	16	6	2	3	7	2	0	0	0	0			etn					
3/11/16	5/3/16	53	S1D3_b	b	LY	16	6	2	3	7	1	0	0	0	0			etn					
3/11/16	5/6/16	56	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	5/9/16	59	S1D3_b	b	LY	16	6	2	3	7	0	1	0	0	0			etn					
3/11/16	5/10/16	60	S1D3_b	b	LY	16	6	2	3	7	1	0	0	0	0			egk					
3/11/16	5/13/16	63	S1D3_b	b	LY	16	6	2	3	7	0	3	0	0	0			Siri					
3/11/16	5/16/16	66	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	5/17/16	67	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			Michael					
3/11/16	5/20/16	70	S1D3_b	b	LY	16	6	2	3	7	5	0	0	0	0			etn					
3/11/16	5/23/16	73	S1D3_b	b	LY	16	6	2	3	7	0	1	0	0	0			Nick					
3/11/16	5/24/16	74	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			mr					
3/11/16	5/27/16	77	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			etn					
3/11/16	5/30/16	80	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0								
3/11/16	5/31/16	81	S1D3_b	b	LY	16	6	2	3	7	0	0	0	0	0			Enoch					
3/11/16	6/3/16	84	S1D3_b	b	LY	16	6	2	3	7	1	0	0	0	0		end	Enoch					
3/15/16	3/18/16	3	S1D3_b	b	STD	24	6	1	9	10	0	0	1	0	0								
3/15/16	3/21/16	6	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0								
3/15/16	3/22/16	7	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			mr					
3/15/16	3/25/16	10	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	3/28/16	13	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	3/29/16	14	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	4/1/16	17	S1D3_b	b	STD	24	6	1	9	10	1	0	0	0	0			egk					
3/15/16	4/4/16	20	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	4/5/16	21	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	4/8/16	24	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			egk					
3/15/16	4/11/16	27	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0								
3/15/16	4/12/16	28	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0								
3/15/16	4/15/16	31	S1D3_b	b	STD	24	6	1	9	10	1	0	0	0	0								
3/15/16	4/18/16	34	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0								
3/15/16	4/19/16	35	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0								
3/15/16	4/22/16	38	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			Nick					
3/15/16	4/25/16	41	S1D3_b	b	STD	24	6	1	9	10	0	1	0	0	0			etn					
3/15/16	4/26/16	42	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	4/29/16	45	S1D3_b	b	STD	24	6	1	9	10	2	1	0	0	0			Nick					
3/15/16	5/2/16	48	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	5/3/16	49	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	5/6/16	52	S1D3_b	b	STD	24	6	1	9	10	2	0	0	0	0			etn					
3/15/16	5/9/16	55	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			etn					
3/15/16	5/10/16	56	S1D3_b	b	STD	24	6	1	9	10	0	1	0	0	0			etn					
3/15/16	5/13/16	59	S1D3_b	b	STD	24	6	1	9	10	5	1	0	0	0			etn					
3/15/16	5/16/16	62	S1D3_b	b	STD	24	6	1	9	10	8	0	0	0	0			etn					
3/15/16	5/17/16	63	S1D3_b	b	STD	24	6	1	9	10	0	0	0	0	0			Enoch					
3/15/16	5/20/16	66	S1D3_b	b	STD	24	6	1	9	10	2	0	0	0	0			etn					
3/15/16	5/23/16	69	S1D3_b	b	STD	24	6	1	9	10	2	0	0	0	0		end	Nick					
2/29/16	3/1/16	1	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0		correct setup date is 2.29.16						
2/29/16	3/2/16	2	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/4/16	4	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/7/16	7	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/8/16	8	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/11/16	11	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/14/16	14	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/15/16	15	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/18/16	18	S21D61_a	a	HS	24	6	4	9	8	1	0	0	0	0								
2/29/16	3/21/16	21	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0								
2/29/16	3/22/16	22	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			mr					
2/29/16	3/25/16	25	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			etn					
2/29/16	3/28/16	28	S21D61_a	a	HS	24	6	4	9	8	1	0	0	0	0			etn					
2/29/16	3/29/16	29	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			etn					
2/29/16	4/1/16	32	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			mr					
2/29/16	4/4/16	35	S21D61_a	a	HS	24	6	4	9	8	0	1	0	0	0			etn					
2/29/16	4/5/16	36	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			etn					
2/29/16	4/8/16	39	S21D61_a	a	HS	24	6	4	9	8	2	0	0	0	0			egk					
2/29/16	4/11/16	42	S21D61_a	a	HS	24	6	4	9	8	2	1	0	0	0								
2/29/16	4/12/16	43	S21D61_a	a	HS	24	6	4	9	8	1	0	0	0	0								
2/29/16	4/15/16	46	S21D61_a	a	HS	24	6	4	9	8	0	1	0	0	0								
2/29/16	4/18/16	49	S21D61_a	a	HS	24	6	4	9	8	2	0	0	0	0								
2/29/16	4/19/16	50	S21D61_a	a	HS	24	6	4	9	8	2	0	0	0	0								
2/29/16	4/22/16	53	S21D61_a	a	HS	24	6	4	9	8	4	0	0	0	0			etn					
2/29/16	4/25/16	56	S21D61_a	a	HS	24	6	4	9	8	4	0	0	0	0			etn					
2/29/16	4/26/16	57	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			etn					
2/29/16	4/29/16	60	S21D61_a	a	HS	24	6	4	9	8	2	0	0	0	0			etn					
2/29/16	5/2/16	63	S21D61_a	a	HS	24	6	4	9	8	0	1	0	0	0			etn					
2/29/16	5/3/16	64	S21D61_a	a	HS	24	6	4	9	8	0	0	0	0	0			etn					
2/29/16	5/6/16	67	S21D61_a	a	HS	24	6	4	9	8	1	0	0	0	0		end	etn					
3/11/16	3/14/16	3	S21D62_a	a	STD	16	6	1	6	8	0	0	0	0	0								
3/11/16	3/15/16	4	S21D62_a	a	STD	16	6	1	6	8	0	0	0	0	0								
3/11/16	3/18/16	7	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	3/21/16	10	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	3/22/16	11	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			mr					
3/11/16	3/25/16	14	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
3/11/16	3/28/16	17	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
3/11/16	3/29/16	18	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
3/11/16	4/1/16	21	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			mr					
3/11/16	4/4/16	24	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
3/11/16	4/5/16	25	S21D62_a	a	STD	16	6	2	1	4	1	1	0	0	0			etn					
3/11/16	4/8/16	28	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			egk					
3/11/16	4/11/16	31	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	4/12/16	32	S21D62_a	a	STD	16	6	2	1	4	1	0	0	0	0								
3/11/16	4/15/16	35	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	4/18/16	38	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	4/19/16	39	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0								
3/11/16	4/22/16	42	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
3/11/16	4/25/16	45	S21D62_a	a	STD	16	6	2	1	4	0	1	0	0	0			etn					
3/11/16	4/26/16	46	S21D62_a	a	STD	16	6	2	1	4	1	0	0	0	0			etn					
3/11/16	4/29/16	49	S21D62_a	a	STD	16	6	2	1	4	3	0	0	0	0			Nick					
3/11/16	5/2/16	52	S21D62_a	a	STD	16	6	2	1	4	2	1	0	0	0			etn					
3/11/16	5/3/16	53	S21D62_a	a	STD	16	6	2	1	4	0	0	0	0	0			etn					
